i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,336669,3036570,43021,29026560,47295254,807074
2,7561730,3827173,44041,26231496,50651544,779435
3,1604494,2098571,40915,26317842,48127172,795518
4,346305,2739635,44635,24693598,51513236,783039
5,377202,3951222,42000,26286619,52258606,774715
6,353887,2878997,41497,25392974,48301504,769810
7,352206,2915806,42952,25505364,48105501,774725
8,352806,2920377,43057,27386199,49458239,1835137
9,408024,2201921,42047,25250246,51095777,776755
10,352702,2544902,41636,26019931,47106052,772685
11,355119,3027209,44664,27580938,45730342,782309
12,361499,3795235,43032,25367176,54629615,849284
13,372341,2400192,41975,26206946,47893966,825517
14,355824,2884614,43218,24751225,50370106,840463
15,359347,3829775,44237,26127280,51375533,777735
16,352790,2248698,42236,26234066,49060060,789250
17,352762,2925929,42468,25138402,50320760,779708
18,371837,2905857,43649,27791387,46741397,782955
19,361886,3569233,42693,26376947,49945075,775793
20,385848,2710629,41875,26504808,49930826,787687
