i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,693257,5714313,87275,53072214,133692287,1462784
2,31556465,5474794,81199,53726019,136573042,1400090
3,22514884,5470705,80564,52665099,135855068,1404950
4,3917595,5582160,80325,53560126,135597955,1442572
5,705227,5561544,81877,52601171,133220528,1466191
6,696477,5567138,81196,53354782,133969450,1425464
7,757451,5641195,76780,52683471,131205281,1469459
8,697036,4420560,79318,54231391,132487177,1426812
9,703908,4349613,80516,54284189,130960673,1373175
10,703549,4366713,80781,54443418,131845252,1378831
11,705184,4352677,80348,55889240,135156883,1434858
