i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,699356,5698606,80462,55877032,133683303,1452961
2,20193748,4287638,77328,55052189,134109369,1419926
3,18579726,4291939,76736,55395310,134618794,1429431
4,2142170,4338680,77110,55178296,133630075,1413454
5,697851,4310439,75730,55151625,133542907,1411953
6,698857,4375174,83589,55705993,132735714,2586531
7,1388891,4317299,77423,55232028,130614905,1358542
8,688321,5537747,78137,53554304,134540606,1396514
9,689574,5295269,76959,52864910,138615591,1405855
10,1498455,5510708,83681,53815851,136990389,1454121
11,2585723,5814987,76554,53243430,139297502,1440407
12,692796,6208506,80329,53927238,144192995,1446785
13,1339740,4722882,80286,55133067,139435455,1402805
14,694057,6473190,76614,55651730,139501078,1447491
15,795254,5689489,81120,55456163,139454288,1384364
16,698631,5433509,76064,55537448,138167462,2762637
17,720518,6242935,78973,55746430,130423263,2626283
18,753504,6225452,78213,55329465,142087951,1410026
19,689985,6384593,79012,53752337,137750883,1368291
20,744630,7285106,78473,52980737,140850863,1403605
21,675670,6613190,79930,54188559,143732126,1392495
22,684009,7934681,78234,54644862,143578776,1393269
