i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,548283,3543163,75212,43383004,78320129,1130282
2,16732631,4454198,64569,44714640,78660672,2307333
3,8888229,3497488,62519,44597472,80649971,1141776
4,2554541,3488239,63682,43435877,79108862,1118098
5,558220,3488306,62457,42778861,79891268,1139234
6,556331,4451413,70114,43473404,84527612,1127692
7,557210,3493483,62967,44169886,85349402,1148314
8,560741,3538816,63031,43701533,84714143,1142096
9,563358,5059891,65663,45160609,82420557,1139920
10,558865,5039161,63173,44800514,84171605,1148299
11,637585,3545288,62197,45032099,84619574,1179409
12,566638,3486061,62485,43557962,83846042,1151629
13,552341,4995852,65359,43856799,84721264,1229127
14,557878,5170965,63085,43304955,80754772,1116222
15,566588,3790994,62310,42975136,78250636,1151663
16,560825,3814963,62799,42510919,78496265,1124186
17,563321,5795399,64057,44649868,76492697,2374124
18,618114,4173880,63104,44475324,80513213,1132828
19,641915,4221825,62191,44212948,79238056,1124977
20,553566,4346966,62913,42565063,78760531,1134311
21,557989,4787707,67092,43347460,78591366,2355885
22,622286,4523428,63933,42904842,80684648,1143230
23,555614,3967871,62871,42879641,79481728,1119074
24,558379,4775507,64813,42341185,79319601,1144324
25,549266,5185813,64497,44397592,81820219,1122057
26,561925,3746101,62420,44446404,83503425,1141452
27,642175,4555555,62419,43591520,85189033,1157603
28,560957,5460009,62701,41466841,85039919,1152222
29,555053,5456142,69813,43555788,87736226,1145772
30,563465,3879128,62915,43756846,89532559,1165733
31,557102,3991580,63439,43266942,88997738,1186091
32,563283,5504582,65012,45435047,84600018,1151272
33,552673,4884582,63719,44711386,80757982,1130030
34,551035,4453065,62521,44182274,78659787,1133961
35,583810,4577706,62917,42518563,78721281,1119240
36,554238,4729696,64726,43347499,76621383,2290381
37,1140609,3846209,70170,42877708,79767573,1146956
38,559803,3922051,62214,42931082,83391596,1159527
39,592079,3942740,64006,42606329,83069713,1144084
40,558162,5961335,64993,44582251,81651787,2353587
41,630444,3535577,63184,44641735,81985119,1127527
42,563334,3472189,67729,43409804,79049721,1118607
43,648748,3509577,61602,42578048,79771880,1122575
44,558650,4447549,63051,43290839,80141924,2447585
45,626834,3449815,63694,42817172,79101580,1116356
46,562788,3462854,62197,42360589,78264885,1143176
47,554053,3454240,63291,42439870,79970150,1132946
48,556869,4470740,65198,44381045,82175543,1150704
49,560048,3484495,63344,44777502,83937007,1168409
