i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,604214,5680718,67658,47633525,102681245,2564952
2,18472480,7791908,59210,52514531,93842324,2442095
3,11187311,7241090,67575,46179465,96448494,1292280
4,3964375,5013252,67706,48500345,92873495,1259153
5,1151725,4869484,68975,46786763,95083464,1261954
6,600642,3615687,68058,45262172,94888235,1287180
7,606227,4738099,69520,45663959,100702144,1278484
8,607176,3603105,68009,46369627,102096346,1353033
9,676736,5233630,70780,47566513,103927552,1269745
10,602220,3612800,70175,47092666,106288475,1294925
11,604240,5216695,73585,46396657,103869695,1261149
