i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,227816,2727116,35972,15530727,40832109,602509
2,2165757,1398563,33532,16923565,43041905,608094
3,1102208,1377003,33940,18104050,39312143,611621
4,245171,1388160,33725,17053117,39521509,604673
5,255206,1382447,33818,18826608,38244920,599434
6,260601,2477818,34655,15543113,39549632,607370
7,247649,1443875,33173,16939272,43254300,600132
8,261612,1352320,34645,17050800,39427894,604418
9,254828,1412486,34290,17426358,40569096,592961
10,242850,1378845,33988,18750085,38501631,618397
11,250275,2464914,34263,15363634,40062990,623584
12,250907,1523131,33514,17061057,44975782,593110
13,258568,1354831,34409,16929543,40805201,621200
14,247685,1370646,33987,17579631,43086207,604343
15,249947,1359534,34074,18720854,38483101,1622407
16,270185,1362470,34434,15388087,39502610,588963
17,257382,1366006,33843,16668329,42910560,590043
18,260473,1375980,33281,19280595,44339888,613168
19,260328,1613747,32937,17467241,40648365,600716
20,265942,2341890,33389,18770268,40194770,614541
21,252115,2460228,32748,17472063,38706638,624993
22,247744,2529795,34330,15882532,40626789,606060
23,249224,1756064,33196,16641739,40354063,608313
24,249066,1487369,34024,17458398,40463261,600537
25,269494,2270776,33250,18421196,38853105,603022
26,254521,2444071,34163,17352882,38751178,595939
