i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,115101,673418,13886,7595384,35108490,393052
2,290761,666477,12661,7309413,31472726,379752
3,146265,1042230,13589,8441884,31133281,1471982
4,201221,656329,13506,7758523,29280501,373290
5,156988,718646,12728,7726907,29574450,388424
6,148699,823274,13220,10291030,27702675,373524
7,164590,1205150,13852,8517177,29028119,383459
8,145983,1089389,12856,7250722,28445752,374132
9,146936,824516,12660,7283594,28665929,388021
10,149604,647726,13450,8757417,28695158,380228
11,158213,835171,13711,8989630,30342136,374904
12,146534,661032,13431,7697225,30784032,386461
13,160402,850712,14823,7786745,29937955,381339
14,152297,1528953,12643,8678702,30923912,383868
15,167533,2132790,14709,7203049,28892290,388428
16,153063,730093,13661,7192620,28646408,382731
17,150375,659811,13217,7263942,30358311,382111
18,222187,722341,14674,8856471,32168269,376628
19,152822,1038860,13506,7705690,30298973,373411
20,152358,1267383,13153,7768213,30395039,372034
21,149812,1091727,13729,9161712,27505688,385457
22,152711,651525,12830,8422879,29384740,386260
23,149862,660793,13631,7195739,28243851,375079
24,159376,841906,12662,7275488,29623191,395118
25,147996,830354,12920,8824566,28462537,394336
26,152098,1774883,14327,7700577,30608559,377805
27,150253,849924,13518,7746623,29056798,390076
28,150805,624995,12828,7739959,29247736,386581
29,149990,667726,13060,8363635,32050351,391293
