i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,152109,852887,13145,10862096,34439102,429732
2,614539,816141,12941,9683998,33245941,429056
3,195816,806497,12426,12269542,30745014,432392
4,191521,799733,12731,10399763,31973363,434892
5,192517,779585,12894,9237712,32451932,433299
6,190789,796701,13261,10631685,34329644,418890
7,202642,892985,14677,9811693,32853064,423127
8,196043,806293,12600,12402710,30766209,422125
9,192924,808763,12981,10322328,31526863,438342
10,189478,809464,12629,9310090,32309511,437408
11,188638,808146,13205,10635844,33965031,437438
12,201302,814716,13541,9787325,38636351,442687
13,191307,799172,13925,13079237,33306948,439060
14,190424,1939071,14894,9329425,33269603,424840
15,191883,808740,12685,9320003,32507246,428007
16,189350,805333,13876,10823968,34326287,429006
17,196420,811756,13588,9713871,37691232,430049
18,196930,797046,13065,12847120,34280537,435935
19,190407,1911480,14962,9278072,35168660,440650
20,186483,811636,12339,9324384,32673316,427230
21,194781,810150,12218,10820412,35540902,426754
22,200051,799644,13037,10016765,38553172,428878
23,198123,809593,12869,12841787,33847224,448733
24,191097,1894983,15443,9386747,33828497,423611
