i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,197370,1173252,28837,16730026,41767058,554268
2,2554698,2372083,19929,12884165,39600638,532263
3,1135766,1114233,18690,14854272,37174162,527677
4,229634,1121187,27854,14122771,39305663,526475
5,224764,1125677,28680,15622294,35360873,519000
6,225543,1124923,18250,14160202,38514422,524759
7,225863,1119730,17417,12682969,38126295,524053
8,222150,1130047,27843,14518765,40512750,526006
9,230106,1106905,29063,12959532,43149825,530229
10,224635,1109965,28543,15826628,41489410,1737401
11,273257,1105914,29709,12578392,38233405,512935
12,230255,1108321,33349,14621214,36468835,510915
13,227543,2324184,29390,12852663,38480148,518182
14,226479,1105224,29833,15534612,35693960,526877
15,229388,1116740,28724,13985964,37562060,514369
16,231820,1112369,28782,12600654,37386007,512579
17,237223,1106681,28058,14602669,40135391,507081
18,239422,1247810,30482,12810239,43291840,511245
19,235430,1130312,29109,15555874,39792920,553507
20,228971,2340321,29324,12650103,39227548,521533
