i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,89050,786818,9470,5674209,28474748,340834
2,221825,860629,9403,6769450,27001639,346500
3,338334,548372,9674,6652316,25968402,328692
4,123162,1364366,10084,5230198,25659528,308897
5,123929,587363,9379,5198395,25897684,319452
6,131772,625401,9856,5182538,25870018,309122
7,130843,486776,9031,5198402,25372007,322425
8,125401,784771,10254,5247380,26009003,315518
9,126056,828464,9904,6820701,25602836,309283
10,128548,689131,9984,6585552,24970132,333997
11,121304,1423266,10895,5214083,25990140,306654
12,122548,481284,9614,5199852,26053539,306114
13,123117,475631,10376,5240898,26103514,320710
14,129039,636950,10078,5240395,26555986,312029
15,128171,481975,10029,5243265,25953399,324596
16,123400,528939,9493,5224988,27915464,314043
17,123735,460553,8682,6332443,27812857,325542
18,122498,474822,9908,6280632,27107353,318690
19,124564,539343,11149,5222952,26112198,310176
20,135315,476764,8159,5192659,26177221,305032
21,134182,493758,10597,5214259,26365600,308596
22,133100,820976,10485,5223109,26298086,315829
23,122729,494800,10167,5214894,27628685,326685
24,125171,462796,10487,6413618,26928636,329971
25,124238,499872,9880,6378346,27611445,312171
26,123772,959163,10167,5237228,26280618,311271
27,132707,688588,9918,5243344,26508292,310887
28,132537,856047,10199,5245480,26293310,310421
