i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,695044,9294384,83340,57280974,129752969,1431922
2,30461580,7238193,80310,53944520,132844264,1382914
3,14032754,5731796,82055,53814338,133312873,1425344
4,2000478,5988234,78975,56178963,135903776,1398180
5,701368,10392728,78764,55478545,131254407,2807225
6,757014,8071919,77049,54752910,134252432,1385315
7,1420730,8469267,77593,54095700,134188011,1425038
8,705623,8982867,77284,55649677,131924487,1372192
9,697633,9438967,80243,54214823,130559180,2822355
10,764258,7380309,79701,53255076,132868617,1421066
11,696031,7407229,80835,52828479,134281742,1373957
12,692255,6361874,81909,55656740,132646728,1448731
13,694983,7713576,82764,54426671,131242275,2841526
14,712706,6704330,79119,54010238,133005449,1393624
15,1980077,5836667,78898,53870438,133905871,1396908
16,1345550,6944691,80408,55298958,131010692,1361386
17,766075,8736231,80611,54197064,130796769,2915840
18,757403,6795945,79338,53124287,131646533,1439630
19,695930,5242858,80536,52899932,134230518,1398481
20,697713,5583162,80762,55381501,142467726,2553444
21,696092,7091933,69493,61321182,132294286,2875321
22,729821,7376705,77111,53923357,132826274,1418658
23,699788,8067470,80200,53688645,133515518,1431784
