i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,66168,320348,9760,3744599,22340463,306906
2,184249,311018,9618,3728611,24449682,280401
3,94417,289457,6893,3523012,22393631,265432
4,99989,312642,10077,3518595,26054888,282254
5,97900,313520,8881,3563213,25905512,268088
6,100044,323935,10491,3914474,26168662,282075
7,99340,295516,6983,3585769,26147336,269718
8,93447,306919,7133,3521149,26196555,285123
9,94956,299470,7795,3534695,25846397,270315
10,97759,317583,11456,3577182,24107801,290747
11,96231,307456,7826,4749396,20049689,273151
12,89595,303492,7952,5067961,20323712,268865
13,90118,312691,7053,3586356,22700782,271953
14,89852,309851,7356,3555709,29198128,282602
15,89455,298178,8256,3574873,28165474,271804
16,101708,329786,8909,3576820,26455109,273839
17,99636,294747,7097,3572820,26308625,285325
18,98681,298393,8101,3570779,26268128,274136
19,97520,306718,8078,3557953,26361073,272827
20,90760,302882,8186,3566103,26337961,286524
21,95174,319640,9291,3608461,24713836,297454
22,90785,304784,7213,4702150,20144422,273098
23,97267,298536,6781,5073257,19990832,277279
24,91646,299950,6654,3566753,22750628,274319
25,90049,306000,7188,3552985,24440900,272896
26,91097,309546,7237,3536684,22436255,273366
27,97359,299556,6607,3532674,26116827,272167
28,97998,325880,8605,3542091,26235448,273784
29,89216,303437,6428,3537828,26221642,274823
30,104585,305618,7535,3534008,26360733,275493
31,96903,295284,6077,3543638,25093487,289944
32,90748,1412032,9410,3596436,20177576,278845
33,89170,328556,8752,4930384,20021322,274797
34,89869,300858,7679,3605227,21932271,275001
35,90010,311045,7295,3569475,24610494,273293
36,89535,311923,7104,3769031,22656930,276161
37,101311,318865,8884,3566833,26388776,277070
