i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,102314,578480,12893,7243258,31217990,380897
2,271775,559473,12230,7675604,29152121,363865
3,281728,1599449,13293,6278973,29177835,341893
4,137476,558676,12558,6241752,28042139,358925
5,143909,551690,13279,6162129,28541428,344156
6,146104,548618,12443,6163168,28711685,353587
7,138854,566756,12605,7625345,29621350,355325
8,139377,1607307,13869,6517324,29825538,342505
9,133670,555589,12891,6563381,28731458,339823
10,141555,559903,13156,6535330,29359021,345719
11,137694,558504,12845,6535632,29803890,348638
12,138442,544300,12739,7392842,30544555,1337778
13,184812,539126,13134,6181659,29312164,342375
14,147001,573836,12963,6249402,28471781,341706
15,145550,559927,13037,6228394,28722905,345869
16,138332,556333,13274,8015285,27384842,356087
17,137662,554796,12892,7557402,27949941,347084
18,142379,554004,12920,6646415,29110987,348175
19,150791,551357,13168,6596301,29150989,341413
20,144369,559123,13336,6602801,29451755,345846
21,197545,713257,26911,8153416,27528080,343406
22,135535,548453,12322,7474878,28377967,346592
23,135925,560417,12716,6186826,28117170,345942
24,142019,564467,12380,6172121,28581704,360563
25,139629,575692,12448,6181110,28482809,361999
26,135543,551663,13278,7828985,27565948,345994
27,138012,561386,12804,7388222,29394216,341741
