i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,233915,925284,9991,2524678,9923693,115455
2,279823,885617,10380,2596415,576719,90194
3,40021,1350943,9493,2528710,542156,92329
4,115368,1961312,7641,2415839,542107,96302
5,100895,894236,6842,2220062,513108,104669
6,122349,902550,7646,2347852,562302,100240
7,17647,885027,8284,2335971,562359,91376
8,17478,840288,7660,3316840,516134,81936
9,17081,854875,7225,2416367,502026,82611
10,34430,854827,7253,2249059,499650,84850
11,67356,851232,6906,2448964,1320356,82403
12,17172,859131,7286,2312436,516751,88408
13,17182,869555,6572,2237359,500156,91427
14,17078,1517908,6817,2436568,500263,91622
15,16842,852922,7115,2277155,493433,83079
