i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,404902930,1148392249,426265204,270650654,467996369,133498592
2,92956,784510,10790,37950253,47890,82572
3,67516,411417,9035,20253587,37430,79906
4,22865,394364,6764,7884578,25880,67391
5,45500,382862,7686,9164467,24252,74228
6,23040,389452,6848,8641961,24805,72519
7,25984,377807,10348,7584694,22326,69234
8,21707,1675793,6713,7749065,23398,72115
9,21767,359850,6732,8759764,23518,79556
10,21264,369217,7570,11476410,25380,77106
11,21881,375127,6452,7508059,22744,66265
12,21329,349470,7729,8221650,21575,67654
13,21458,372205,7399,8600494,23476,76061
14,20982,372454,5867,9164703,22602,65788
15,21100,363617,8985,8391918,24175,70958
16,22078,380398,6177,9216818,24861,72471
17,21196,366131,6197,10720598,24536,69745
18,20778,372952,7112,7422203,23416,66990
19,21318,366132,6739,8167977,22691,72581
20,21202,358116,6343,8348348,23127,66734
21,20922,353138,6048,8529637,21924,66626
22,21073,353989,7357,8881927,22183,70918
23,21392,376584,6595,8940360,22789,70927
24,21579,363346,6351,10938843,25145,69977
25,21339,459619,6070,7327296,23184,67652
26,21333,367131,7110,8076399,23175,70730
27,21573,352868,6173,8562642,24107,67383
28,21149,366654,6251,8061588,23502,77148
29,20967,355084,7438,9136583,23206,69099
30,21738,368253,6489,9094225,25144,68155
31,21684,360312,7069,9495006,22676,1251186
32,21562,399976,8341,7269640,22794,68302
33,21526,347345,6527,9719285,23181,70299
34,21398,373520,7105,9839916,23064,73555
35,21433,358404,6087,7400139,22053,67835
36,21197,352817,6595,8171929,22290,71490
37,20694,372887,7120,8265668,22404,69234
38,21115,366832,11742,9034590,22260,66304
39,21254,356833,6493,8344307,22963,72493
40,21094,365016,6301,8921838,23801,71310
41,21518,362061,6542,10196599,24337,68103
42,21672,365609,7340,7342485,26013,65176
43,20925,357351,6904,8303197,22468,69535
