i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,92115,243150,4526,3910948,32679,96241
2,18811,251117,6091,5935773,38061,90137
3,14538,273672,4879,4059806,30809,80621
4,14551,219435,4776,3950249,29444,53063
5,14244,221924,11423,3969712,33589,62594
6,14542,223260,4602,6555243,30495,53022
7,12862,227226,3841,3327523,28376,64288
8,12956,204121,4208,3387325,27150,70249
9,12973,207546,4290,3538544,27467,48557
10,12750,205237,3947,5168484,27957,66133
11,12776,212961,4805,3261324,27727,63995
12,12573,198294,4356,3332891,25463,49971
13,12805,203047,6048,3480239,31840,48483
14,14333,206164,4706,6200558,30658,53001
15,14442,228864,4746,3701808,31600,61919
16,12800,227299,3705,3508826,26520,67712
17,14608,203553,4363,3649233,38867,47031
18,14330,207296,4139,5248658,29495,65812
19,14561,220040,4660,3436223,34225,62007
20,14520,215812,4792,3411803,28461,50757
21,14626,225485,5572,3601180,30438,49729
22,13087,229888,4028,6217615,27404,46143
23,12989,207434,3808,3463247,28489,54976
24,12907,203333,4895,3344647,26180,64543
25,12889,198715,3814,3398607,26784,49211
26,14368,204382,4133,4965156,33945,65106
27,12939,227274,4569,3567102,27358,67874
28,12825,203777,4241,3373971,25999,49927
29,13106,213954,4777,3494217,27241,47138
30,12575,205381,4330,3652386,25459,45488
31,13052,2483501,3621,3394770,28603,52679
32,12806,201485,3869,3372669,26956,55907
33,13474,198534,4340,3551526,27608,62508
34,12834,202434,3790,3460500,26202,48442
35,13134,1620296,3743,3506391,28501,64079
36,12861,208605,4116,3382799,26385,58743
37,13030,199887,5799,3412642,27579,48562
38,13367,219990,5950,3636622,25616,48858
39,12910,206053,4280,5634477,28515,48398
40,12931,216873,4004,3349072,26191,58946
41,13064,200398,3612,3378686,27439,62690
42,12744,203968,3846,3406450,26540,48296
43,13089,195989,3898,4770093,28354,64483
44,12771,213466,5119,3365278,26171,60866
45,12965,219953,4621,3634297,27808,46632
46,13116,208462,5494,3644463,26160,53599
47,12907,205347,3909,5613749,28851,44904
48,12791,213036,4042,3365397,26378,57639
49,12996,198697,3502,3392981,28375,62535
50,12965,202495,3886,3430234,26056,46083
51,13114,201227,4087,4719118,28779,60860
52,16880,212060,5111,3402545,26379,56587
53,12769,204155,4329,3443222,27827,47278
54,12867,210620,4957,3632124,25961,50049
55,13363,214355,4042,5667745,28191,48829
56,12916,221218,3532,3409166,26435,58762
57,12865,205063,4113,3444045,27362,60823
58,12829,211162,3989,3489180,26379,48914
59,12648,204258,3969,4733163,29941,61946
60,12790,210141,4481,3380378,25979,57098
61,12640,201894,4151,3410251,27713,47236
62,12836,207022,6296,3633666,25700,46736
63,12886,213710,3903,5652236,29411,48298
64,13301,217582,4383,3415303,26929,56116
65,12891,205613,3754,3393418,27268,63283
66,12848,204462,4535,3486803,25757,47463
67,12909,206482,4186,4764875,28521,59350
68,12942,204838,4583,3376584,26141,57266
69,13013,203259,4478,3433511,27389,47712
70,12751,199822,6645,3597112,26678,48658
71,12868,208114,4199,5719674,29883,47006
72,12798,208993,3852,3371315,27230,54611
73,12715,202068,3860,3829548,27772,63663
74,13010,236052,3848,3533263,26216,49048
75,13194,212874,4918,5047569,28444,60911
76,12828,210433,4141,3309939,27766,56374
77,12704,251970,3781,3449526,28354,47966
78,12836,216631,10764,3521675,26320,47941
79,12882,207926,3703,5823001,29582,46388
80,13072,216988,3709,3347844,27106,56801
81,13093,202266,3593,3386278,27869,62005
82,13224,202680,4019,3433344,25975,50568
83,12854,208392,3759,4839110,28534,60046
84,12990,207830,4378,3328635,27015,63663
85,12758,203812,4577,3416822,27382,47232
86,12884,208992,5140,3475755,26480,47655
87,13051,204409,3863,5829274,29843,46142
88,12879,215156,4709,3345634,27015,56103
89,13238,199169,3708,3368479,26963,61923
90,12807,203726,3929,3392952,27454,49289
91,13015,205795,4259,4780276,28115,58853
92,12820,210180,4154,3344366,26596,56689
93,13472,214533,4158,3388860,28276,50775
94,12951,202898,5688,3482143,26011,52653
95,13136,207837,3687,6022262,28575,47086
96,12844,216382,4107,3391505,27046,55958
97,12875,203051,4028,3366188,27453,63271
98,13001,202673,3519,3445586,29995,49534
99,12967,207744,3754,3410472,25767,1362452
100,12984,246619,3883,3354359,27770,64110
