i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,106494,266212,6795,6879623,41555,63497
2,16383,287575,5533,4814383,30388,63002
3,18222,295066,6108,7361357,33962,64592
4,17964,300804,5008,5002028,31809,64339
5,16724,283984,4842,5130559,28532,58222
6,15731,271980,5091,6169308,29266,59653
7,16256,267350,6742,4823031,27807,60553
8,16197,263212,4712,6947606,28039,55430
9,15788,262890,5013,4621406,27640,64765
10,16279,259085,6088,4806901,27974,58739
11,15907,265762,5529,6037994,27541,55882
12,16128,275881,6422,4753695,27098,61138
13,16025,270170,5827,6889383,27149,55019
14,16070,267930,5037,4686781,26801,60373
15,16452,265090,5445,4831156,26117,60324
16,16291,262993,4702,5951719,27117,64895
17,15863,263935,5159,4714061,26529,59198
18,15991,264467,4709,6879898,26731,57275
19,15967,264161,4747,4626527,26714,56517
20,16000,258843,4894,4806602,25854,55101
21,19900,268259,4587,5935492,26675,56804
22,15805,262311,4807,4685981,25835,62199
23,16184,260549,4789,6851264,26039,54486
24,15945,262149,4770,4618194,25818,56697
25,15983,254866,4511,4781994,25114,58459
26,15817,265340,5446,5878324,26640,68020
27,15884,264966,5309,4695373,25632,58644
28,16022,260691,5419,6870648,26282,55946
29,15936,261811,4682,4640269,25830,58718
30,15709,258036,4648,4798543,25161,59283
31,15845,269439,5305,5955050,25508,56990
32,15620,263436,5015,4653041,26003,60351
33,16151,260065,4829,6858434,26727,61853
34,15917,268797,5267,4732757,27084,57691
35,15797,262905,5150,4829251,25278,58051
36,16138,272004,5297,5962605,26143,55124
37,16013,261479,5467,4613597,26019,58292
38,16253,255836,4562,6833258,25830,55876
39,15722,262214,4839,4650897,26377,54616
40,15954,256799,5383,4752839,25107,60598
41,15755,274795,4753,5983822,26325,57793
42,15748,266459,5542,4680540,25839,60656
43,15765,261880,5158,6810781,26012,56103
44,15701,259487,4540,4658486,26511,59179
45,15928,258614,4857,4775667,25732,58321
46,15726,272262,4842,6015807,26748,58864
47,15675,268085,5023,4643131,25521,61080
48,15566,254358,10484,4964023,25640,56474
49,16223,1772555,4919,4699625,27253,56542
50,15879,258721,4925,4726969,25547,59892
51,15993,260016,4915,6055080,26116,56817
52,15817,269599,5179,4614148,25916,67436
53,15825,258079,5631,4911018,24949,54801
54,16173,260875,4719,6082824,26768,58595
55,15931,274269,4526,4734175,25662,64952
56,15918,268352,4926,6081015,26139,59248
57,15769,267070,6401,4613338,26110,61032
58,15840,257915,8453,4891160,25875,58760
59,15937,300931,5209,6147732,27834,58255
60,15752,271853,5243,4729752,25917,58152
61,15935,270500,4810,6096478,25253,55999
62,15776,266028,5711,4612068,25555,60259
63,15841,256317,5658,4866598,25218,65666
64,15801,261540,4832,6079525,26012,62428
65,15636,268959,4774,4666718,25299,54636
66,16074,257228,5016,6059713,25166,57485
67,15669,266835,5300,4615999,25571,62155
68,16032,258827,6088,4842197,25427,58826
69,15885,268076,4621,6108888,26056,57027
70,15871,266457,4594,4699160,26170,59271
71,20359,261037,6840,6072807,26388,54631
72,19696,261383,5786,4573811,25651,61159
73,15692,254727,7126,4854504,24875,56781
74,15667,256699,5140,6136208,25848,57457
75,16211,281077,4469,4699326,30423,60678
76,15925,263036,4565,6115092,25944,57008
77,15648,263609,5504,4570969,25750,59301
78,15724,256090,6327,4829965,25038,57629
79,16170,262231,4802,6060848,26517,56540
80,15638,266042,4502,4663960,26998,56766
81,16215,261232,4850,6090624,25222,57681
82,15623,275477,6368,4617706,26244,61603
83,15934,259516,5030,4906376,24721,60256
84,15923,256309,5062,6171905,25936,55948
85,15845,275272,5061,4634257,26271,57522
86,16134,265532,4656,6076592,25532,54945
87,15912,261985,4902,4597870,25187,61062
88,16005,255912,5191,4833310,25161,55954
89,16048,269506,4881,6117369,25426,55588
90,15724,263861,5600,4641808,25729,55622
91,15853,254309,5069,6080663,25639,56662
92,15755,273546,5471,4595573,25309,61491
93,19700,259597,6227,4805759,25563,60796
94,15778,265518,5066,6152099,26267,54397
95,15700,268729,5142,4610438,25395,55115
96,15587,266625,4889,6064158,25308,59678
97,15960,266750,4903,4616282,25453,60392
98,15929,255189,6328,4781672,25330,58070
99,15929,258263,5120,6179308,26515,62697
100,15738,262707,4630,4601460,30634,57100
