i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,63022,207960,5465,3987441,34112,51941
2,29407,228894,5230,5912719,31487,50397
3,13489,289866,4176,3865482,29629,54889
4,13779,210076,4943,3797115,28849,51553
5,15131,211980,4616,3817285,31378,51138
6,13441,228986,4340,5359471,29249,55658
7,13561,222703,5968,3695470,28921,52276
8,13289,207795,4983,3630639,28263,50051
9,15016,210014,6017,3861255,29875,54708
10,13308,2583736,4212,3647294,34154,55123
11,13656,213067,4289,3557300,29110,58580
12,13524,212862,4161,3614189,28642,48050
13,13868,206416,4211,5151666,29331,51749
14,13612,221926,3907,3577920,29075,52095
15,13500,207793,4775,3637458,28014,51465
16,13304,209670,7543,3786287,27561,52888
17,13467,215750,3898,6029995,29872,61395
18,13338,221624,3829,3607895,28533,55923
19,13171,212249,3727,3637754,28912,52717
20,13286,210216,3804,3569445,27945,46662
21,13369,221824,4392,5113000,29620,55532
22,13283,220619,8240,3638429,28419,50578
23,13528,207748,4324,3706894,27909,50739
24,13415,212849,3823,6238637,29259,52375
25,13318,220675,3872,3656660,28591,55130
26,13444,212617,4386,3627958,27664,48574
27,13329,211331,3797,3717219,27646,51469
28,13558,211214,4058,5089697,29542,52438
29,13578,220028,4610,3604006,27826,52126
30,13250,207534,5335,3668781,27676,48454
31,13053,213808,7865,3822113,27587,50239
32,13433,219646,4677,5931157,29007,50323
33,13599,221152,3888,3644979,28322,53634
34,13023,212538,4490,3662020,27622,51238
35,13187,215529,4556,3672140,27947,49222
36,13542,1587407,4665,3627229,29006,57071
37,13304,213728,4006,3622552,28816,50213
38,13476,209706,4503,3690569,28531,49536
39,13574,206826,4198,6148017,29789,50372
40,13403,218300,4093,3602056,28015,53207
41,13200,209976,4151,3621838,27456,47359
42,16818,208228,4386,3633095,27418,48879
43,13338,209946,4176,4965229,29375,53427
44,13289,217448,3910,3563152,28697,49565
45,13507,206256,4536,3649103,27735,48106
46,13393,215209,6040,3877620,27250,52584
47,13403,216230,4253,5850436,29719,53007
48,13434,226803,4342,3565127,28337,53109
49,13268,215224,3698,3640379,27786,47966
50,13506,219419,4297,5025832,29888,53802
51,13544,216982,4017,3596607,28411,48825
52,13604,206941,5042,3636199,27683,47456
53,13053,209790,4340,3691117,27577,52715
54,13380,210130,3853,5997721,29740,51286
55,13664,217846,3869,3606588,28629,50639
56,13338,207180,4407,3613674,27848,50115
57,13056,208188,4066,3644801,27959,48309
58,13293,206346,4420,4970951,29497,55777
59,13305,228001,4959,3674802,29485,50704
60,13331,220821,4147,3685758,27829,50835
61,13273,218898,4571,3856437,27134,53003
62,13656,2385319,4122,3675664,29751,56493
63,13329,218732,4390,3619685,29010,51659
64,13311,212144,4245,3673888,27329,49290
65,13646,212411,4179,5077448,29775,51009
66,13586,231018,4405,3595161,29429,50245
67,13541,218479,4870,3679008,27828,48545
68,13260,219765,11313,3791865,27654,60387
69,13321,210147,3986,5896582,30291,51125
70,13272,223427,3920,3658036,27721,53654
71,13287,211119,3751,3684747,28029,50912
72,13463,213487,4146,3682922,27707,50465
73,13509,214891,4538,5009212,28720,53567
74,13347,227662,4973,3616930,28849,50668
75,13579,214809,4875,3720791,28372,46083
76,13622,217214,4286,6153377,29364,52751
77,13468,217475,3990,3680327,29059,53671
78,13315,209773,3992,3644103,28385,47020
79,13507,209671,4190,3695643,27947,52338
80,13823,209913,4543,4935375,29710,51918
81,13400,223018,4388,3575164,28678,50381
82,13347,217329,4508,3652126,28130,49225
83,13095,214894,5649,3770582,27415,48562
84,13898,219764,4176,5797739,33982,50851
85,13556,219192,4261,3618990,33413,51314
86,13267,207795,4069,3624714,31624,50431
87,13469,213889,4353,3922787,27561,47454
88,13352,1519136,4299,3597849,29674,54199
89,13433,215179,4397,3615495,28762,49558
90,13369,206962,4363,3673575,28295,48183
91,13714,206823,4234,6062176,34217,51003
92,13282,219646,4380,3627201,32525,53248
93,13318,212351,3830,3625892,31521,50626
94,13251,208807,3699,3705087,27088,49278
95,13362,214075,4083,4896327,29021,53188
96,13319,220892,4024,3603934,28475,50709
97,13616,205983,4178,3647088,28284,49523
98,13558,206344,4244,3923793,27297,49999
99,13430,207969,4012,5919568,29383,52622
100,13481,261091,4551,3731365,32860,70296
