i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,192275,438356,7631,9766415,39953,85307
2,44341,422254,7884,9392397,31379,73196
3,24531,416125,8201,8490175,33043,68880
4,24618,485898,7219,9525354,34143,81856
5,21672,409600,7508,9151320,31159,74833
6,25362,448191,7222,9702510,42414,72620
7,21593,373101,6396,7822766,30070,63714
8,22382,386946,7050,8994428,47921,87414
9,22357,382751,6476,9191417,30885,76853
10,21706,372085,6722,8960111,29977,74025
11,21692,399295,6238,8039645,29568,63850
12,21528,378431,7003,9087336,29644,74197
13,21240,389123,8166,8960034,30631,72098
14,21643,372785,6755,9193105,30077,72348
15,21272,376569,6845,7834827,29029,66092
16,21418,374403,6782,8776818,29779,72957
17,21551,384338,6491,9182894,29538,73441
18,21805,387187,6874,9006510,29391,70476
19,21863,373017,8666,7918143,28928,68669
20,21737,432789,6635,9719743,30624,74934
21,21088,380650,6275,8892521,29908,77949
22,22407,387654,6599,9213860,28342,69045
23,21526,372700,6459,7858344,28829,70034
24,21622,391365,7568,8839862,29278,71350
25,21509,377522,6582,9054958,31019,72877
26,21188,381319,6824,8963777,29539,71276
27,21487,376695,7474,7830392,29087,64880
28,21661,385924,7692,8954566,29207,72943
29,21237,376605,6455,8822719,29307,72612
30,21874,387463,6385,9120249,28815,72355
31,21723,375252,6231,7818768,28866,66151
32,21325,386832,7633,8699180,29361,69574
33,21312,370397,6332,9099039,30258,73630
34,21839,388761,7261,8844830,29594,78370
35,21711,371623,6813,7861756,28526,64861
36,22065,380320,7736,8924708,30568,77885
37,21816,380105,8171,8801592,28981,71267
38,21531,378991,6761,9093829,30011,78823
39,21889,380536,7025,7848479,29058,65385
40,22044,375907,6607,8774490,29398,74341
41,27007,389741,6545,12620003,34750,79444
42,21464,395121,7235,14760514,30815,69862
43,21654,375288,8107,7836298,28316,62766
44,21495,397582,6376,8957107,29628,73798
45,21579,379675,7183,8855373,28984,70131
46,21696,380359,7096,8991469,29538,70116
47,21525,374358,6301,7834129,27682,75803
48,21674,393834,7494,8791863,28577,75940
49,21980,378083,6930,9038909,30072,75918
50,21681,390714,9726,8881385,29372,69323
51,21639,373582,8064,7777916,28374,65858
52,21846,378721,6983,8964739,30484,83316
53,21671,384422,7487,9214154,32094,70955
54,21451,381322,7564,9026773,29530,69666
55,21920,370599,7474,7802285,29006,64992
56,25679,384187,8228,8762715,28578,72065
57,21711,371998,6674,9019057,29062,75959
58,21557,394542,6860,8858092,28672,70507
59,21873,375606,8505,7848482,28722,71587
60,22185,379315,6746,9016638,29619,74772
61,21756,381901,7023,8748940,29478,72139
62,21791,371852,7281,8879055,29220,71056
63,21319,387492,7484,7907802,30101,69871
64,21392,378734,10434,8786513,29077,68770
65,21486,386495,6243,8884999,28777,71000
66,21517,382972,7282,8886450,30539,70713
67,25133,377995,7637,7882326,28270,64729
68,21269,377935,7273,8939234,29477,72191
69,21207,392621,6476,8742753,30066,70238
70,21503,375900,7596,8930899,30316,70025
71,21872,376846,6739,7840556,29470,65721
72,21125,386522,7289,8822072,29034,75091
73,21831,385999,6902,8971056,30124,71515
74,21654,386951,6854,8865489,29452,68234
75,21545,376390,6635,7915891,29488,62707
76,21676,385287,6632,8923383,29414,71246
77,21675,373624,6357,8756669,29710,74918
78,21841,381948,6732,9092269,29976,69042
79,21474,371751,7005,7812023,29214,65988
80,21296,1304871,8882,7760296,28923,73285
81,21656,389629,6439,8988588,29359,69932
82,21342,378182,6406,8899216,28961,69285
83,21709,382583,6913,7911054,30218,66989
84,21368,1466546,6396,7870544,29747,74806
85,21390,382978,7533,8871736,28240,72233
86,21796,373737,7010,8978002,30282,72887
87,21464,382087,6963,7870061,29590,65979
88,21576,1320098,7937,7916683,29517,71425
89,21942,377937,6442,8923440,29880,73665
90,21590,382181,7415,8832448,29387,70121
91,21736,382568,10793,7859801,34105,66986
92,22216,1495509,7380,7927618,28935,79809
93,21637,385077,7343,8782140,29271,73704
94,21621,376825,6834,8993054,29921,70270
95,21485,391041,10775,7913359,30168,980699
96,21323,392611,7141,7827986,28702,63494
97,21659,369913,6697,8912798,28616,72492
98,21512,387285,6496,8853184,28757,73853
99,21479,375288,6504,9109611,42374,79586
100,21265,370455,6831,7826717,29152,73475
