i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,47982,257102,5578,4635216,25243,101190
2,60791,254932,5258,4546272,23324,56755
3,17312,1686041,5171,4605171,24589,67260
4,17274,274073,6679,4530910,22757,57179
5,17600,272844,5348,7227415,22603,63085
6,15609,273380,4475,4415313,20470,51440
7,15195,243321,4283,4372145,21584,56379
8,15535,260434,4643,5938067,20991,61037
9,15218,257981,4700,4361426,25188,55339
10,15172,250012,5830,4494479,19407,54012
11,15626,252541,4463,6557973,21432,57136
12,15380,266723,5083,4373114,20577,53394
13,15180,263345,4466,4482831,20361,55807
14,15250,1638225,4622,4365273,20672,59663
15,15181,249379,7667,4384472,19820,54482
16,15325,247851,4721,6640189,21308,57244
17,15255,256385,5002,4321818,20214,51195
18,15379,244560,4422,4409699,19948,55876
19,15331,254837,4551,5865159,21584,57717
20,15179,254078,5469,4379459,19433,54530
21,15274,248774,6084,4478666,23980,55785
