i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,214607,337829,6144,8287228,32162,70668
2,41264,339099,8329,6774945,24843,65405
3,21986,335945,7428,8591713,27121,73950
4,19582,364866,7007,8679528,26645,70120
5,19840,345176,7552,6797486,27599,63895
6,19345,336126,6077,8090831,25188,68989
7,19736,351034,5890,8059786,24341,69381
8,19468,336858,7011,6625729,24179,64488
9,19590,336063,6135,7967156,25087,69097
10,20009,389432,6049,6838994,24042,64725
11,19994,1484067,6527,6631631,25352,66104
12,24132,331832,6640,8033056,26284,70446
13,19809,346385,6084,6702658,23869,63987
14,19540,343984,6972,7697866,24751,67104
15,19660,336503,5735,8108456,25349,67829
16,19426,339005,6831,6654627,24241,62487
17,19724,333107,6695,7732230,24300,67243
18,20225,340221,5827,8133788,25598,73041
