i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,29621,446982,8192,12821235,34468,87166
2,28691,483029,9887,13030679,31431,88096
3,25757,484447,7640,11922485,28535,84588
4,25665,453181,9170,11410718,28681,79789
5,25640,438877,8119,11323267,28512,79462
6,26145,442393,12101,11341465,30277,82962
7,26521,460193,7955,11524584,31182,1036656
8,26866,462494,8636,12224269,32226,75147
9,26442,435335,8832,11089604,31310,83425
10,128338,431226,9555,12023281,51760,110811
11,26238,450512,8539,11959795,33569,80709
12,26027,453596,8837,11322516,32416,78363
13,26166,451433,8326,11071722,31450,79678
