i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,157250,292746,5725,6965572,41577,69197
2,17849,296553,6128,5597176,33653,65549
3,20247,319884,6070,7329928,32715,75423
4,20127,316481,10141,6334065,33700,66073
5,17823,391438,5513,7801606,31344,62998
6,18156,300004,5742,5687411,29764,58241
7,17614,298941,6025,6897620,29279,61971
8,17657,300296,6660,5646753,29916,61926
9,17988,307121,5604,7150162,29752,62356
10,17967,296115,5908,5566158,29512,62512
11,17385,305109,5459,6911731,29022,62578
12,17692,294208,5953,5573052,28667,58731
13,17544,295268,5597,7108089,29295,63005
14,17460,295702,5601,5551268,29152,62075
15,17383,296100,5252,6872240,28450,60128
16,17516,308801,6483,5598482,28969,63310
17,17783,302449,5324,7209073,28991,61623
18,17478,305104,5615,5510479,28339,60625
19,17571,301376,5694,6836736,28699,63539
20,17760,300867,6471,5593355,28185,68453
21,17773,293214,5207,7143611,28738,61208
22,17575,300178,5788,5531035,27592,59442
23,17773,301264,6747,6864278,28658,62592
24,17572,297190,6687,5541759,27141,66988
25,17508,301238,5894,7167408,28921,62022
26,17457,298851,5170,5483848,28227,59319
27,18027,291510,6152,6876287,28221,61584
28,17627,308402,6356,5521129,28848,60289
29,17980,297674,5545,7185473,29351,60909
30,17580,296184,5382,5528606,27738,57648
31,17379,294196,5667,6849643,27895,56255
32,17616,300978,6922,5482958,28081,61573
33,21049,307662,6124,5792500,26801,61793
34,17406,1655589,5449,5537415,28174,59281
35,17542,294266,5991,5686463,26349,60057
36,18002,1454486,5622,5515695,27933,57877
37,17663,300839,8910,5752349,27092,56957
38,17709,301872,5262,6857469,28641,58569
39,17362,294317,5990,5704663,27466,61838
40,17496,297758,5345,6625961,28662,56786
41,17701,295450,7112,5758923,27013,60224
42,17368,303074,5324,7331841,28493,60421
43,17664,299350,5516,5670683,27296,56552
44,17844,309025,5387,6672891,27881,61202
45,17402,300296,6243,5698223,28182,72522
46,17739,299083,5306,6906059,28197,60943
47,17641,295031,5359,5683140,26890,59097
48,17637,292351,5562,6647861,28582,64455
49,17579,314835,6870,5728317,28510,61034
50,17869,306332,5096,6901655,28161,59576
51,17737,293228,5252,5602249,26792,64484
52,17640,300580,5357,6723661,28221,58507
53,17335,297464,5744,5645292,27175,62565
54,17847,296358,5250,6970732,29236,65422
55,17542,300264,5230,5618419,27528,56268
56,17788,294695,5211,6744104,27692,58003
57,17446,297185,5379,5599474,27295,61675
58,17751,288675,5279,6960202,28507,61015
59,17626,310866,5643,5582187,26698,58694
60,21644,305608,5728,6745339,28587,58788
61,17377,297957,6017,5599047,26727,59175
62,17925,291138,6423,7048587,28207,58672
63,17784,308174,5553,5549995,26952,59714
64,17445,298555,5514,6715585,28287,57892
65,17774,308077,9210,5570255,26901,59703
66,17936,295897,5503,7013505,29226,63586
67,17857,303837,5030,5591466,28358,60853
68,17873,294987,5935,6806605,28174,58806
69,17314,311478,8318,5676330,28013,60194
70,17744,300987,5198,7122113,28905,63292
71,17895,305162,5948,5570849,27516,60395
72,17521,294540,6295,6818261,27701,57275
73,17941,306556,6607,5537533,27717,59094
74,17972,302780,5081,7057554,29086,60529
75,17401,297730,5766,5536075,27593,57743
76,17431,289921,6493,6741392,27666,59089
77,17796,303685,6445,5562277,27188,57234
78,17343,295715,5442,5732914,27091,60869
79,21173,1592312,5191,5578216,27554,60459
80,17764,294440,6316,5809715,26987,59831
81,17726,1401613,6198,5578039,27445,59080
82,17373,300588,7242,5809249,27257,63395
83,17611,306156,5548,6809322,31330,58687
84,17724,296698,5208,5672125,26480,59014
85,17972,293840,5184,6669962,27236,60862
86,17725,295331,6052,5723349,26963,61036
87,17466,297743,5230,6871535,27503,61519
88,18108,307402,6290,5609572,26969,58207
89,17630,294529,5740,6671256,36053,62196
90,17544,305292,6312,5752690,27699,60364
91,17725,296088,4964,6891246,28717,61149
92,18045,307494,5762,5633699,27330,58097
93,17507,301614,5984,6656395,27883,62919
94,18016,313874,8125,5705135,31911,62392
95,17406,293564,5403,6859155,28136,60684
96,17978,300128,6004,5635730,27657,60571
97,17853,296230,5657,6684780,28587,60619
98,17618,309814,6528,5648077,27298,60847
99,17675,298235,5714,6948416,28377,60948
100,17420,305867,5295,5647243,27643,60300
