i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,17424,101162,3142,1125452,30230,58944
2,7830,120125,3132,848187,29223,68074
3,11269,118191,3818,1205870,37061,71490
4,7878,126400,6262,1087626,27537,37531
5,8808,117125,3210,1026648,29531,40864
6,8668,158631,4123,995043,29815,41096
7,8928,126989,3262,2924910,73715,41229
8,9078,132355,2971,900574,31708,47095
9,7894,124650,2698,855048,31076,39302
10,7710,117233,2479,814717,29667,38623
11,10910,116999,3413,1156624,40930,49198
12,9291,127420,2711,917934,30448,40825
13,8617,128346,3067,915717,30255,41740
14,10777,124371,3188,1083202,36142,49360
15,8578,159416,2808,940203,31398,40577
16,8316,128175,3333,935037,33648,41259
17,10656,127126,3713,1125852,36718,49069
18,10857,163480,3329,1142004,35912,48935
19,11217,151322,3736,2185299,45472,47709
20,8766,161214,2617,928153,30313,50238
21,8449,124483,2826,897902,30056,36736
22,10976,124107,3504,1005590,35622,48901
23,8822,151078,2829,1033140,29943,39803
24,8536,127326,3968,927344,29811,41319
25,8385,133450,4582,959688,29742,39368
26,7922,127749,3207,1001377,26391,37115
27,7784,119401,4164,885184,29745,36684
28,7582,116127,3535,882810,29563,37903
29,7927,115238,2791,854674,27135,38045
30,10182,143189,4914,917833,34623,40217
31,8156,138321,2779,2727145,38715,32940
32,7741,119730,2308,809131,27721,38615
33,7611,114011,2559,799634,28345,37625
34,7517,112215,2500,807549,26561,37116
35,7658,115967,2399,821329,27524,38236
36,7680,116722,2776,822529,27083,37963
37,7619,119788,2597,829001,26970,36341
38,7329,116012,2893,818051,25970,34064
39,7502,116110,3055,832083,26728,37314
40,7401,114363,3012,832169,26768,37011
41,7608,117953,2696,839742,26940,36884
42,7374,116312,2771,834490,26189,37916
43,8012,116626,2622,1732891,34023,34651
44,7815,114122,2561,791415,27834,36672
45,7673,112757,2399,805831,27021,32369
46,7807,114483,3085,811098,26435,36652
47,7753,122377,2620,830124,26724,32620
48,7827,123509,2910,832989,26889,35535
49,7784,118744,2979,850144,27082,37129
50,7674,117433,3238,1000175,26513,38329
51,7766,114742,3327,871396,26827,37743
52,7507,117745,3377,863789,26483,36947
53,7742,117258,2430,846993,26072,37389
54,7559,116915,2901,840222,25328,37268
55,7975,118847,2707,2788379,33502,32914
56,7837,114272,2558,791302,28665,35453
57,7863,114396,2523,799206,27843,34699
58,7760,112550,2614,796755,26735,36180
59,7464,123770,2561,804200,27230,35018
60,7534,123543,2864,814269,28113,38043
61,7803,117860,2437,808298,27023,44139
62,13295,115537,2605,803099,25580,37011
63,7643,117976,2541,825087,26499,37088
64,7270,113843,2642,832954,26709,37472
65,7672,116621,2537,833467,26650,37885
66,7453,114669,2757,838123,25949,36783
67,8011,117861,2538,1724670,34399,34813
68,7890,110807,2386,784301,28064,35986
69,7637,111974,2718,799105,27325,31931
70,7760,109983,2965,809712,26827,36666
71,7880,113449,2627,847981,27177,36493
72,7940,117643,3057,859752,27021,38660
73,7770,118951,3390,860627,27695,38371
74,7394,117727,3030,1019845,26701,38140
75,8625,125641,3034,954908,29498,51590
76,7758,119989,4183,878143,26652,37196
77,7450,116646,2777,868639,25960,36819
78,7639,119945,2433,859143,26388,36862
79,7956,117475,2490,2730727,33340,33220
80,7778,113766,2905,782218,27949,34047
81,7962,110260,2683,798738,26849,34402
82,7605,112995,2376,796543,26386,36402
83,7834,112262,2531,814208,27211,36974
84,7774,113868,2501,822019,26696,39045
85,7674,117553,2755,837451,26816,37219
86,7318,117583,2452,829982,26788,36278
87,7484,133414,2429,822468,26818,34293
88,7604,114433,3614,814157,27145,44914
89,7424,116496,3377,835118,27280,38080
90,7634,114299,3037,838634,26724,37364
91,7899,115139,2745,1726607,33457,33025
92,7960,113395,2566,791919,27878,35421
93,7536,109797,2598,788625,27451,31299
94,7848,110812,3006,801452,27044,36436
95,7690,113158,2774,836958,27175,36162
96,7810,114299,3041,844147,26284,37306
97,7642,115167,3760,843612,26762,36090
98,7639,117192,4000,963182,27647,35495
99,7558,116092,3669,895986,27360,37062
100,7626,116360,2909,876549,26374,37068
