i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,129474,312760,7031,6828169,29421,106751
2,95146,331509,6586,8092291,27463,71465
3,19198,362370,6063,6337773,22287,61169
4,19738,317061,6809,7707134,23355,69092
5,19216,329399,7961,6192785,23361,62992
6,19515,317353,6364,7655747,23418,68111
7,19087,334358,5546,6207320,21787,1280612
8,19097,356443,5938,6150445,21982,62501
9,19014,314133,5862,7652753,22053,67005
10,18785,317006,6169,6095293,21701,62730
11,19313,321930,6992,7291897,23276,65395
12,19171,326953,7825,6177996,20982,64149
13,19034,320721,5416,7453472,23204,67205
14,18845,325077,6195,7375114,28359,66482
15,19114,349061,7458,6300341,27449,61385
16,19014,314799,5823,7604748,22574,65577
17,19241,328564,5531,6092574,21130,62779
18,18946,325256,6463,7224764,21676,65189
19,19243,325915,6278,6232094,20874,62687
20,22612,324729,5396,7432606,22204,64993
21,19103,316044,5763,7351344,21787,64863
22,18780,316667,7265,6117331,21640,60919
23,19076,310624,5961,7528690,22767,63406
24,18897,323355,5931,6122375,21085,59831
25,18914,314693,6060,7194605,21358,66674
