i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,176204,398529,6644,10238162,30813,76884
2,25807,405756,8200,11245617,35144,76731
3,23069,423355,6808,9414442,30168,75158
4,23321,1567743,7947,8808371,29980,72611
5,23065,399228,6450,9874014,31035,75057
6,22731,396084,7105,9539252,30522,73212
7,23031,395969,6915,9738138,32168,70966
8,22812,408031,6777,9610974,30096,71207
9,22991,391317,6740,9854856,30917,73011
10,22687,391741,7751,8560549,29593,74027
11,22603,1372671,8202,8614225,29853,69855
12,23124,402142,6790,9714396,29888,79378
13,23523,401130,7683,9594614,30172,70791
14,22655,401592,6912,9711296,31415,72097
15,22957,408414,7755,9767999,30853,72992
16,23043,441924,6958,9948541,31299,69727
17,23106,393140,7786,8620217,30142,78411
18,22986,1349492,7819,8629308,29387,68510
19,22697,439844,6606,9699364,30394,76464
20,22705,405129,6909,9495775,30028,69552
21,22596,397834,6571,9647650,31465,73217
22,22958,407474,6680,9521021,29370,68546
23,22796,401151,7657,9763985,33033,80117
24,22937,401734,7725,8596965,29547,72038
25,23064,1321300,8002,8647718,30337,75254
26,22958,401321,6582,9703917,29577,69886
27,22987,405157,6994,9470003,30714,75609
28,22783,406994,6669,9641275,30204,78332
29,23590,398076,7613,10265341,32345,70200
30,26158,400561,7983,10045853,34350,78220
31,23556,439613,6567,8668460,30910,75183
32,23491,1320560,7922,8568679,29303,71455
33,23158,397109,6793,9640385,30739,75661
34,23047,401730,6871,9455028,29136,73758
35,22954,402461,7823,9652392,31033,72353
36,22810,394495,7350,9538513,29367,69136
37,109829,399643,12227,12277989,54915,82589
38,23037,467733,13858,8769660,30100,78664
39,23164,1406292,7632,8617499,31561,72387
40,22655,391157,7136,9630032,30483,77380
41,22561,418243,6835,9503157,31342,71890
42,22727,411424,6692,9666244,31004,74443
43,28109,401939,7140,9577293,31051,75663
44,22801,396103,7542,9769401,31532,71044
45,22884,393433,6996,8599041,29453,67705
46,22732,1306063,8159,8600681,28712,71716
47,22864,400749,6768,9564732,31766,72170
48,23214,402028,6820,9457937,30471,72759
49,22861,402206,7009,9665649,31970,70754
50,22914,388861,7025,9519548,29769,68083
51,22857,393795,7188,9659740,31193,71226
52,23017,400434,6675,8519180,30530,70647
53,23050,1297430,8562,8577723,32321,68869
54,23402,395114,7058,9621944,30423,74958
55,23127,400692,8061,9427696,32329,78965
56,23466,392716,6334,9613462,30140,73227
57,23580,397710,6949,9442686,30531,73237
58,23363,399085,7685,9745481,31306,69974
59,23388,398032,6784,8635519,30465,76818
60,23333,1305576,7697,8529930,29095,71302
61,22633,394438,6966,9635579,34159,74337
62,22899,401170,7659,9491035,29839,73104
63,22811,399111,7363,9630234,31392,72111
64,23066,395639,6879,9534755,29118,70260
65,22911,398576,6569,9624202,30915,71133
66,22898,401609,7476,8534946,28353,69690
67,22872,1292283,8841,8651436,31134,78493
68,23196,393938,6546,9583711,29511,73755
69,22906,399230,6931,9385238,30881,69897
70,22771,392079,7184,9689350,29634,70817
71,23131,400007,6712,9443520,30628,69218
72,27923,415099,7312,10036898,31327,70154
73,22811,411938,6384,8591446,30299,75916
74,22851,1291968,7844,8672689,29893,67526
75,22694,395481,6480,9621969,32061,73002
76,22824,410869,7693,9399325,29979,69277
77,22820,402842,6656,9572813,32283,71569
78,22995,401722,6429,9466327,31155,71751
79,23082,400663,6707,9697398,31422,73333
80,22850,400361,7145,8570427,29410,70135
81,23081,1290890,8735,8610663,30891,72895
82,25677,395664,7191,9593506,30972,75066
83,22817,435086,8665,9444181,29727,68935
84,22999,406716,6473,9594995,31189,73518
85,22796,394605,7401,9456257,31105,82160
86,23090,408896,6541,9747003,30010,70693
87,22867,396226,6434,8636158,30783,72432
88,23399,1309511,8270,8607442,29706,70681
89,22613,405157,7300,9671234,31182,72067
90,22719,399265,7605,9411074,29957,72451
91,22700,391288,6567,9656006,32513,71712
92,22837,403399,6879,9486771,29357,68088
93,23223,392294,6912,9670090,32202,72335
94,22840,416094,7762,8653292,29804,71804
95,24174,1310441,8329,8563224,31394,71014
96,27529,405674,7803,9593789,31045,71786
97,23087,399127,7612,9485555,31240,71194
98,22906,399924,6678,9670012,31569,76074
99,22788,399312,7799,9511682,32416,69591
100,23354,407343,7316,9614077,31135,72502
