i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,31004,126876,3970,1360863,25458,64797
2,10368,145203,7448,1376471,24900,53900
3,10371,160316,6112,1852431,23276,67633
4,10096,266344,6215,1600903,23891,44601
5,10228,2283889,3248,1217029,25287,45027
6,8810,172002,2840,1133201,21734,43166
7,9564,131385,2889,1095171,20280,39646
8,9102,135259,3275,1113993,20860,41896
9,9730,141932,3006,1220300,21527,44248
10,8673,144106,2721,1221649,19807,76914
11,9083,275685,3440,1241923,20703,42411
12,10102,130918,3308,1239954,22168,44984
13,10246,147408,2862,2232287,27551,43474
