i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,163907,293422,6785,7227845,32105,77428
2,53402,307475,6692,5621523,27779,59858
3,20200,297017,5889,7519719,30547,67249
4,19733,321377,6213,5943108,29405,62594
5,17548,320082,5896,7149119,29114,59416
6,17683,332650,6638,5840672,26959,61328
7,18293,306226,6217,7285196,28243,63836
8,17460,302367,6196,5494072,27063,61937
9,17829,299400,5380,6912323,28111,61711
10,17491,298840,6966,5452838,26466,60533
11,17650,305228,5878,7155467,28467,59707
12,17673,296067,5309,5495635,26761,58207
13,17730,297043,5767,6947769,28166,59992
14,17473,316327,10758,5471919,26491,62309
15,17508,310441,5405,7154225,28959,61275
16,17476,301384,5127,5436523,25821,60236
17,17494,293169,5331,6841297,26989,59113
18,17265,293305,7129,5428193,25729,60001
19,17586,292400,5202,7150273,27238,59225
20,17633,288856,5451,5394666,25458,60336
21,17762,298869,5251,6872914,26793,55600
22,17292,302252,5395,5432837,25638,56858
23,17429,296084,5337,7116009,27014,62827
24,17479,310225,5917,5422610,26498,60175
25,17303,302500,6358,5643904,26504,60877
26,17344,1458309,6912,5407787,26340,59030
27,17648,300689,8030,5649831,26549,63309
28,17515,331959,5078,6812876,27306,58978
29,17282,296633,6119,5560937,26949,61891
30,17549,302203,6050,6634876,26358,61400
31,17465,301967,8838,5691626,27560,61098
32,17539,290909,5566,6855141,26374,65469
33,17931,309773,5142,5634735,26899,65349
34,17259,295229,5912,6582681,26432,87321
35,17579,298220,5650,5621560,27629,57323
36,17631,295419,5450,6957080,27201,62832
37,17647,307683,5166,6126553,27467,60003
38,17890,293979,6162,6740862,26691,63495
39,17451,305165,6379,5655101,27515,64600
40,17428,296177,5103,6907816,26710,61410
41,17795,302690,5853,5522984,27138,60365
42,17445,297528,5218,6680049,26153,69878
43,17369,301768,6085,5589162,32222,58168
44,17565,297132,5194,6917960,27605,62537
45,17612,299244,5419,5539330,27166,61812
46,17385,291149,5410,6677443,27036,58217
47,17648,295405,6871,5559582,27156,61139
48,17763,296374,5602,6961922,26526,64297
49,17348,293015,5480,5486339,28034,66995
50,17385,295211,6283,6709913,26325,58001
51,17530,298957,5640,5547213,27129,61630
52,17772,293860,4989,6961617,25655,60107
53,17450,296049,4888,5485187,27045,60450
54,17564,299516,6047,6737361,25894,59363
55,17385,301714,5852,5482966,27187,58343
56,23709,1360027,6692,8852695,31068,63787
57,17396,302724,7336,5715831,27331,89346
58,17770,521128,7326,6961548,25321,67972
59,17321,294752,5470,5441254,26766,57294
60,17934,297970,5450,7008408,26587,58166
61,17525,297059,4972,5475774,27493,59497
62,17770,297798,5198,6758782,26246,60376
63,17279,293345,8287,5444595,26834,62141
64,17838,288092,5440,6999468,25970,61723
65,17432,301273,5489,5459573,27564,58036
66,17576,304299,5289,6734664,26314,65960
67,17513,288355,7155,5401281,27300,60660
68,17572,301525,6025,5697641,29789,1339227
69,17548,328767,5278,5474693,29077,56245
70,17778,289552,5748,5580413,25778,57989
71,17410,1390631,5808,5453077,27363,59667
72,17609,286757,8161,5669906,25965,59631
73,17660,296943,5512,6764836,28007,60307
74,17658,310725,5439,5570692,25873,60724
75,17666,299140,6145,6552770,27862,60864
76,17803,314072,6009,5684818,25606,65302
77,17561,301863,6144,6790211,28060,62515
78,17719,296328,5083,5596249,25290,58193
79,17832,288262,5730,6572644,28061,61666
80,17645,294372,5559,5611249,25085,59460
81,17641,294358,5127,6861842,28894,60960
82,17722,302977,5217,5557839,26081,61848
83,17693,303456,6026,6600538,28648,59183
84,17524,308825,6428,5710797,25767,59860
85,18163,313645,5620,7043555,28067,63844
86,17478,299244,5290,5503525,26301,64958
87,17518,300076,6338,6688400,27878,59300
88,17541,297704,6223,5583777,25545,62423
89,17640,305855,5604,6867104,28572,71199
90,17591,301351,4961,5519228,25604,67440
91,17673,290829,5202,6660129,26943,61299
92,17275,293551,5387,5550764,25406,61367
93,18130,295992,5400,6890298,27680,59399
94,17422,294448,5892,5508008,26102,57629
95,17698,296027,5239,6707011,27943,57347
96,17609,296403,5557,5529807,25733,54682
97,17538,285986,5105,6916430,28263,60470
98,17840,292412,5539,5489399,26252,60280
99,18172,290891,5200,6671129,33465,58798
100,17921,293939,8164,5508778,30083,56232
