i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,25551,235921,2881,976808,17704,66354
2,8962,125245,2915,834176,17315,48157
3,8029,114725,2615,766564,15525,38930
4,7909,113679,2867,779342,14742,36698
5,8896,116284,2811,792894,15993,40797
6,7888,122291,2292,858874,13951,37796
7,7584,116615,2556,778104,14659,37391
8,7477,114075,2239,801118,14679,38356
9,8242,116926,2964,849503,15666,41669
10,7766,123795,2561,859798,14618,37254
11,7856,969239,2473,766832,15846,37984
12,7666,109852,2555,725055,15101,37253
13,7346,108801,5082,757554,14597,36110
