i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,210797,297561,6053,5972179,14771,65778
2,208853,330115,5367,7388966,13961,65070
3,134052,302426,5972,5714634,13627,58693
4,88261,294473,5481,7187677,13167,62270
5,60719,297211,7289,5906433,23932,59232
6,17713,289868,5471,7236674,13289,60458
7,17949,287087,5214,5616091,12905,63328
8,17758,286741,5075,6767544,12876,58506
9,17653,285533,6115,5629665,12558,57442
10,17806,288727,5428,6944915,13070,60758
11,18009,305033,5197,5605591,12804,56776
12,17797,297965,5025,6684799,13446,60995
13,17784,292101,5742,5755602,17112,55356
14,17913,287729,5388,6868623,13297,58725
