i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,77501,221447,5673,5625763,24808,80012
2,42940,233106,4753,3831073,25551,56784
3,14072,221975,4421,3862669,21018,53452
4,16084,219647,5382,5827433,26613,60058
5,15522,254311,4869,4040600,22217,60091
6,15828,237780,5204,4104701,22465,53127
7,13901,246515,6124,4066826,19242,51882
8,15663,224200,4722,6398023,26557,60843
9,13910,244935,4310,3772086,20109,55162
10,14128,224894,4024,3823236,19292,52607
11,13886,223992,4304,5445487,20180,53673
12,13881,227959,4850,3706442,19611,53216
13,14030,220243,4148,3798881,19000,50290
14,14349,225824,6538,4053969,19292,57857
15,14074,2518686,4433,3800798,20080,58281
16,14179,220909,4599,3755736,19921,51303
17,14072,222294,4676,3800694,18808,50536
18,13800,226769,4224,5290639,20275,54713
19,13731,230486,5218,3786046,19566,52330
20,14188,216637,4158,3874678,19243,52187
21,14416,231716,4818,6331629,21320,55514
22,14305,232588,4180,3780069,19703,56350
23,14410,228593,3878,3821092,19477,50371
24,14137,232975,5000,3855849,19534,61367
25,14058,222560,4173,5177528,20039,56486
26,13945,227365,4347,3793779,19816,53176
27,14134,229607,4794,3879702,19082,58660
28,14139,222753,4239,6220367,20975,53446
29,13920,232117,4190,3809935,20089,54720
30,14243,234888,4012,3823825,19313,54661
31,13958,220978,4946,5288616,20404,53762
32,13774,224506,4298,3766951,19132,52840
33,13847,233565,5411,3847496,19394,60943
34,14143,228829,8968,3968948,19329,54025
35,14170,219941,4392,6035361,19912,54846
36,14006,244380,4618,3801845,20420,53887
37,14051,223919,4554,3861098,19586,49147
38,13986,226019,4284,5226043,19453,52619
39,13852,238226,4431,3744312,19371,50375
40,13801,228638,4469,3836043,18924,46860
41,14358,221788,5190,4026474,19187,54173
42,13713,2341873,4042,3822973,20556,57728
43,13977,227420,4688,3779390,19358,50390
44,13831,220441,4044,3865452,18976,51002
45,13681,227906,4395,5138767,20531,54410
46,13798,236533,5428,3780603,19229,50645
47,13867,227687,4732,3891059,19115,52421
48,14361,219910,4286,6199398,20593,51924
49,13911,243323,4299,3758192,20627,53191
50,14095,226213,5065,3798554,19395,54426
51,13867,223606,4624,3838475,19089,52374
52,14206,219754,4470,5103448,20216,55862
53,13756,241179,4307,3819105,20030,51429
54,13937,230141,4901,3913312,19269,51702
55,14313,227009,4203,6135758,19867,53667
56,13885,239723,4845,3930048,19206,59262
57,13966,220330,4535,3848940,19274,54476
58,14049,224864,4362,5192123,19452,50289
59,13799,241674,4757,3807532,19248,57279
60,14022,221002,5251,3852168,18792,49584
61,14104,222580,8211,3961454,18972,51754
62,14476,221834,4867,5955552,20292,53029
63,13889,237910,4330,3772342,20001,58029
64,14137,221358,4332,3837368,19847,52198
65,13880,225324,3965,5263976,20291,53692
66,14061,237788,5495,3758879,19346,59424
67,13821,217622,4728,3866013,19390,49783
68,14541,223673,4848,4033544,19865,50344
69,14241,2282446,4515,3860646,20274,58555
70,14012,250976,4501,4101694,20094,52523
71,14062,221683,4128,3904299,19386,50518
72,13753,227638,4580,5114375,20451,55572
73,14228,233697,5405,3833806,19518,53472
74,14243,226740,4558,3913671,19364,52678
75,14218,226569,4510,6188479,20892,52013
76,13889,231904,4085,3836530,20245,54844
77,14061,220430,4034,3832356,19234,53042
78,13920,223433,3883,3875739,19372,54627
79,13853,230569,4366,5037985,19585,55284
80,14040,230022,4656,3827640,19341,53385
81,13881,218579,6324,3871740,18897,51817
82,13850,236370,4432,6093775,20599,52041
83,13978,230548,4210,3810427,20380,52474
84,14132,222101,4407,3841230,19522,48256
85,13982,223690,4757,5151763,19385,51350
86,14031,227271,4414,3778525,19253,50580
87,14213,217707,4815,3837794,18911,50652
88,14171,223565,9996,3973784,19679,51931
89,14056,230127,4035,5935338,20527,53420
90,14005,235905,4343,3842150,19466,52120
91,14206,224054,4631,3857026,19004,51972
92,14029,221769,5546,5135770,19631,51567
93,14293,231627,4496,3776249,18997,49068
94,14098,217781,4854,3848674,19803,49398
95,14362,222641,5324,4061123,18990,50290
96,13807,2262021,4177,3829301,20564,54309
97,13957,220940,4133,3800702,19492,50730
98,13863,219217,4459,3853578,19364,50318
99,13731,222843,4299,5042016,20038,53560
100,13739,239580,5400,3811823,19065,51584
