i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,33349,211447,5113,4093521,35121,66563
2,13880,284142,4724,5773520,31557,61660
3,13738,233725,4882,3847714,27351,50936
4,13875,232652,5512,4041434,27924,53152
5,15474,228569,4831,6953273,30134,56069
6,15351,253395,4900,4054589,30563,68053
7,13919,220843,4235,3755861,26209,51784
8,13512,225748,4339,3815742,26293,54037
9,13610,223523,5832,5341699,28099,55514
10,13578,225889,4366,3718381,26310,53071
11,13746,216128,4194,3793551,25469,49388
12,13660,219720,4426,6402315,28075,53132
13,13828,220654,4343,3724405,26639,55025
14,13656,213395,3770,3687828,26549,49095
15,13691,221142,4400,3792577,26291,51158
16,15119,220317,15387,5341361,28677,58604
17,13929,226449,4814,3935340,26042,49991
18,13506,215773,5071,3812014,26311,52906
19,13836,229763,4860,6368660,27577,53395
20,13961,225092,4151,3785793,27780,52688
21,13973,217860,4050,3734556,25732,48082
22,13558,227536,4841,3805333,26844,50460
23,13747,218499,4390,5229029,26918,56498
24,13571,224827,5307,3731497,25819,51528
25,13653,215170,4632,3820875,25197,51621
26,13982,223155,4760,6275182,28476,51116
27,13843,225492,4360,3750110,26196,56357
28,13885,217711,4409,3730580,26300,48096
29,13592,225216,4067,3789210,26059,48607
30,13650,225993,4408,5178929,27890,55946
31,13624,224148,4156,3774472,26319,51902
32,13625,221017,5487,3839580,26970,50194
33,13963,224515,3917,6255259,27320,53556
34,13846,228362,4310,3805392,26256,56647
35,13739,218857,4590,3783599,25384,49639
36,13560,228601,4208,3814414,25931,51474
