i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,34937,146665,3926,3075937,28905,60231
2,9940,167796,3173,2234481,45099,53929
3,10611,169697,3590,4026387,27994,43214
4,10433,161503,3416,2147492,25370,43398
5,9934,162659,4470,2164281,23635,38779
6,11234,152120,3873,2288983,27677,43361
7,11647,173792,6707,2232341,25787,45595
8,11200,164435,3921,2541155,25740,46485
9,11142,182465,4553,2506924,24942,83794
10,10428,294451,3271,5532893,25979,43238
11,10163,164708,3265,2105178,24820,40500
12,10033,150311,3479,2150633,24524,41217
13,10073,148860,3909,2135213,23848,40049
14,9910,155420,3014,2254424,23251,40160
15,9749,156344,3500,2180555,24369,41356
16,10175,158294,9991,2355104,24264,43973
17,10982,2141620,3667,2273506,25560,42313
18,10259,151569,3483,2139544,28057,41917
19,9989,153310,3924,2208040,24140,41815
20,11573,149399,3895,2279239,25434,45577
21,10037,167927,4282,2348963,23600,40617
22,10005,150210,3841,2261745,23395,41543
23,10475,154722,3399,5145424,25067,40177
24,10466,162253,3334,2193490,24836,39938
25,10026,151161,2976,2137235,23844,41107
26,9983,151388,3707,2169091,23493,40670
27,10200,151671,3337,2100754,23777,40740
28,9737,151382,3260,2154078,23398,40668
29,9767,158434,3800,2195298,23644,45811
30,10537,155528,5209,4097231,25331,40732
31,10545,170280,3541,2119419,24757,42607
32,10202,154864,3733,2205124,23838,43807
33,10035,150773,3373,2223683,23861,42387
34,10193,155707,7823,2156784,23862,43067
35,9842,151841,4372,2384461,23534,44054
36,10034,155605,4484,2259386,22427,43791
37,10525,161349,3414,4995640,24925,41565
38,10116,161400,3104,2130068,24387,42833
39,10358,155920,3373,2194394,23728,43332
40,9927,151415,3754,2154757,23577,41301
41,9947,152497,3774,2164676,22932,41451
42,9749,163561,4019,2291952,23402,42576
43,13455,152404,6539,2191132,23031,41840
44,10522,1920611,3701,2216987,24892,42040
45,10257,153995,3387,2146971,24752,41410
46,10193,151622,3409,2238097,24063,43110
47,10516,150971,4121,2171228,22482,39156
48,9876,150194,4214,2329256,23031,41225
49,10173,148674,3731,2252803,23312,41428
50,10170,157817,2966,5015128,25091,41414
51,10082,160194,3263,2161852,24115,42571
52,9964,152978,3618,2170513,23237,41582
53,10010,152621,3175,2191917,22643,42395
54,9998,149873,3180,2157691,23741,48603
55,10064,152387,3229,2183391,23111,42742
56,9838,152015,3364,2200275,23306,42737
57,10453,156031,3473,3991339,24427,41134
58,10332,156479,3606,2118606,23401,41123
59,10338,151743,4297,2192665,23084,39859
60,10088,152590,3266,2195095,23944,41430
61,10017,151442,4519,2177145,23170,41842
62,9853,152017,3539,2368174,23128,43043
63,9872,152010,3936,2260337,22879,44414
64,10377,153635,3378,4898248,25234,42455
65,10144,160753,3343,2119818,24791,40909
66,10177,161172,3491,2182116,23869,42096
67,10065,154487,3311,2156272,22731,43099
68,10063,157871,3483,2136190,22341,41097
69,9746,151979,3294,2194008,22779,41950
70,9957,152137,4071,2203606,23601,44348
71,10664,154127,3554,3873459,24293,38875
72,10167,157303,3223,2152073,23699,40348
73,10164,151550,3351,2232837,24132,41064
74,10017,148301,3631,2188085,23248,42607
75,9881,151125,4567,2340984,22823,40025
76,10102,153903,3894,2254466,22727,42402
77,10346,157850,3051,4977723,24841,41617
78,10107,160013,3132,2162464,24267,41995
79,10086,153803,3275,2158321,23695,41271
80,10193,151656,3334,2196930,23128,40767
81,10128,154199,3895,2150054,23111,46586
82,9929,149162,3399,2168858,22905,43007
83,10175,149751,2959,2192531,23484,44182
84,10518,154427,3266,3894819,24430,41928
85,10194,160641,3573,2123985,23995,41423
86,10102,152996,5210,2195989,23698,44653
87,10143,154833,4230,2233413,23651,40781
88,10109,154313,4332,2200443,27265,41544
89,9817,155958,4824,2420136,23599,41459
90,10068,157539,5420,2258824,23868,44540
91,10389,158748,3373,4861756,24708,41610
92,10304,159059,3324,2164873,24035,41032
93,9879,157437,3363,2189785,23659,42224
94,10142,151021,3408,2163541,23505,42758
95,10015,160137,3320,2138271,22875,39905
96,9885,150535,4068,2188170,23065,41269
97,10197,152948,3605,2194992,22952,41982
98,10548,156623,3487,3787385,25081,41886
99,10501,160073,4196,2178317,24251,40514
100,9927,156125,3443,2260113,23666,41711
