i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,168010,287922,5952,5773207,35032,89145
2,35303,322071,5584,6677976,28861,75603
3,16813,298421,7351,5492425,27999,95778
4,19534,316481,5482,7596657,30234,62433
5,16858,351879,4779,5530091,27762,71114
6,29301,273709,4946,6898721,27069,58414
7,16973,283050,5866,5133232,26659,61820
8,16797,274396,6141,5362293,25700,89177
9,16686,361611,4798,6730960,27241,68065
10,16826,287594,5138,5297714,25810,56492
11,16780,288926,4658,6588551,28030,58315
12,16801,288290,5376,5179957,25928,62007
13,16732,280219,5260,6934339,26826,56481
14,16395,292390,4786,5072681,24828,59188
15,16506,276981,4627,5347230,25710,74149
16,16538,1573189,5874,5105923,25898,66668
17,16493,277159,7154,5389369,25861,64912
18,16724,294417,5105,6673067,26052,59239
19,16547,280872,5274,5141427,25644,59436
20,16791,278577,5055,6552084,26437,56698
21,16596,280225,5222,5175943,25649,62233
22,16984,273846,4692,6836667,26956,56878
23,16367,283232,5330,5091073,25805,56904
24,16568,278255,5623,5286801,23811,60397
25,16804,289794,5828,6402943,26616,58067
26,16701,287618,5439,5267238,24487,64559
27,16804,281205,5048,6731129,26635,56853
28,16659,282686,4801,5161460,28890,56628
29,16696,271496,5793,6529172,26208,70008
30,16543,283386,6501,5117490,24855,60557
31,16682,273039,6208,5373346,24995,1475818
32,17075,325020,5114,5077374,25548,60668
33,20585,280056,5781,5254156,24908,61969
