i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,119862,397348,7291,10724715,36275,108953
2,26830,385152,7362,10616038,35840,78026
3,23632,410226,7139,11094591,32690,81500
4,23284,379579,6900,9115694,32236,69365
5,23783,1455804,7667,9102933,31600,71862
6,23878,406920,6852,10214281,33395,73349
7,23553,395286,9706,10094788,31267,71539
8,24057,386324,7694,10153585,32253,72631
9,23755,407394,7752,9905006,31867,70059
10,23591,394461,7300,10057183,33592,73655
11,24564,454840,7744,10082872,31210,71708
12,23701,400555,6555,10065400,33407,70400
13,23732,386312,7698,9899332,31887,73752
14,23404,401995,6987,8919835,30498,66642
15,23390,1450697,7043,8907626,31383,74259
16,23558,407637,8597,9894584,33088,73478
17,23964,412675,7063,10030757,32959,72065
18,23678,434614,7049,9862591,33331,70442
19,23694,397382,6979,10078419,33184,73306
20,24211,404575,7855,9831527,33323,73654
21,23875,412131,6848,10103571,33352,72670
22,23925,396012,9673,9825748,32243,67649
23,23730,406996,6944,9970772,32619,72914
24,23857,398004,7051,9014949,32126,65780
25,23975,422566,7556,9824200,31227,70562
26,23984,414517,6772,9970178,32650,72667
27,23656,411220,7174,9949625,32051,69810
28,23514,406086,6810,9993235,35927,76915
29,23920,406814,7479,9797361,32490,68459
30,23957,399517,7133,9960296,35360,76512
31,23645,402351,7178,9838763,33420,70208
32,24217,408782,6825,10092979,36304,73436
33,23538,400918,6587,9788437,32858,71856
34,23354,408924,8065,8979932,31475,65111
35,23418,416572,6825,9936214,32284,71531
36,23608,414090,8227,9831870,32923,71505
37,23673,402559,7054,9853357,33068,71134
38,23955,414526,7681,9822671,39654,69930
39,23919,410753,6745,9950971,33397,71195
40,23685,411142,6833,9723676,36249,69684
41,23949,399031,6845,10049450,36363,69073
42,23915,417104,6817,9816968,34001,76171
43,23819,402166,6845,9997350,33084,68027
44,23583,412743,7848,8873453,33196,64937
45,23590,418251,6632,9731764,33034,69418
46,23366,406809,6428,9990859,38965,72217
47,23761,409263,8239,9757647,32736,72960
48,24246,406896,6806,9984314,34426,83205
49,23756,408355,7667,9824425,33131,71226
50,24219,403283,7707,9941676,34497,78252
51,24153,405936,6909,9764878,32224,69514
52,25222,402653,6683,10267549,33786,70502
53,23949,406494,6554,8902026,31647,70765
54,26643,1286581,7912,9071499,36329,72973
55,28292,437075,8269,10109418,33134,75036
56,24034,410485,8890,9864351,33102,73132
57,24011,418005,6656,9869168,36137,70870
58,24298,406466,7061,9959610,34451,73460
59,24453,416721,7193,9910826,33417,69213
60,24789,405696,7139,9802643,34732,69157
61,25182,414592,6545,9987054,32215,70772
62,24660,407427,7421,9764458,33292,70339
63,25050,416215,7431,8905811,34857,65426
64,24126,1414285,6924,8938735,34385,72542
65,24249,412273,7922,9726295,33237,70369
66,24572,415909,6938,9891344,34663,79462
67,24218,415171,7242,9764719,32156,72642
68,23989,413925,6925,9937322,33547,71084
69,24056,409147,9015,9811244,32354,71493
70,24261,416104,7632,10112265,36219,70313
71,24743,416749,7106,9884995,37905,70523
72,24014,414236,6878,10025040,33558,72107
73,23699,423498,7055,8918245,31799,66778
74,23546,1286529,7325,8940359,32779,70407
75,23614,418797,7159,10031343,32483,71453
76,24174,416663,7381,9720350,33858,70717
77,23920,414339,7101,9985514,33143,72246
78,24242,403784,7695,9755827,33420,71179
79,28087,418947,7522,9869785,32954,72771
80,23787,414711,7216,9774035,32727,70091
81,24706,400304,7792,9874730,33282,70764
82,23742,402872,7839,9772553,32194,73790
83,24046,408111,8379,8897364,30857,63204
84,27513,422507,7678,10776165,37621,86328
85,26687,416159,9035,10354728,35252,75999
86,24757,439659,7068,10320866,33509,75950
87,23966,419514,8279,9839942,31712,70404
88,23613,425744,7115,9903907,33340,73098
89,23793,420974,7557,9796531,32354,72403
90,27672,416692,7889,10201003,38606,82906
91,24030,410114,7052,9888792,34061,76866
92,23460,407386,6915,9873803,34222,72713
93,24638,410479,7308,8876424,31916,64373
94,26451,414113,8537,9760902,35453,78074
95,24521,437092,7169,10048768,32248,79891
96,26743,414117,8643,9793892,35923,74709
97,23999,438882,6475,9944744,38005,72728
98,25004,409704,6762,9714738,33537,69558
99,23930,415970,6675,9934136,34432,73077
100,24431,401492,7125,9805782,33059,70527
