i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,176952,375585,10754,22557769,60817,81136
2,21099,466377,7261,10212682,42486,71795
3,21244,355978,8620,17774428,38914,73128
4,21478,377482,6221,10018583,36514,68843
5,20842,366988,6468,7740231,35110,65345
6,20297,362371,8936,8873285,33970,68802
7,20386,357681,7054,8530057,33570,64250
8,20934,352677,6376,7564871,32537,61823
9,20377,350620,6561,8548536,34317,62972
10,20418,356410,5932,8338944,51150,70814
11,23072,372235,6790,7968467,36610,64298
12,22785,1513225,8633,8052283,36385,69906
13,22806,386754,7193,9059833,35552,72094
14,23127,380582,7110,8008802,35811,67729
15,22898,1490293,8038,7975773,36675,92415
16,40137,453129,7089,10022650,40812,70467
17,38890,383971,8789,10175209,53127,80216
18,22950,434092,8561,8630269,37107,71552
19,28943,364528,8269,9320129,54559,70824
20,20432,378590,5944,9608357,33477,65481
21,20416,349289,8327,7961713,32297,64111
22,23409,362650,6382,8707860,36509,70668
23,22950,374314,6607,8790104,36884,68525
24,23416,380307,7844,7837022,35134,81331
25,23071,359960,6494,8672955,36664,68324
26,22697,376279,7010,8736575,36118,67954
27,22766,382295,7528,8106693,34401,70973
28,20297,365763,5804,8678963,33138,67075
29,22934,348932,7090,8825862,35184,66010
30,22889,376706,7195,7730405,33987,68621
31,23075,364676,6914,8656342,35917,71848
32,22849,378046,6733,9042575,37301,75232
33,23010,371655,7547,7920813,34583,69422
34,23040,368370,6869,8976610,34810,76750
35,23240,372677,7084,8893169,34883,68360
36,21043,373269,11354,8030370,49598,65634
37,22690,369164,6884,8623611,34232,69738
38,22848,374001,9561,8997878,34644,69267
39,22785,380346,7062,7787728,34443,70370
40,23013,392379,7068,9218235,35747,77878
41,30228,377881,8811,10301825,48878,84492
42,23320,484782,13215,8684030,38527,68587
43,23421,365687,6842,9535856,37666,74167
44,23059,383935,7449,8816457,35114,71279
45,22970,428992,7274,8034813,35628,69471
46,20786,379920,5935,8221297,32214,64087
47,20713,349280,6242,8076731,32913,63444
48,20718,345682,7245,7341592,31781,60329
49,20141,352684,6594,8145317,31560,65920
50,24980,358783,6057,8051338,32164,65241
51,20367,346017,7772,7370547,31632,72916
52,20414,350949,5974,8105789,32977,64888
53,20475,355646,5809,7975157,32377,63994
54,20400,342254,6394,7330646,32234,72268
55,20479,347709,6337,8192754,32380,66481
56,20642,363139,6902,8090651,31735,65190
57,20657,357385,6761,7415554,31467,62490
58,20377,344818,6470,8114740,32574,74767
59,20716,356974,6555,8053394,32210,64661
60,26916,349741,6818,7357695,35165,61648
61,20518,343134,6091,8219410,32002,64635
62,20586,351997,6233,8034269,32947,66381
63,20382,359689,8288,7384001,32071,64135
64,20569,357951,6015,8126730,32189,64516
65,21185,351278,6211,8000115,31759,65276
66,20574,348306,6994,7274764,31561,62965
67,20256,355173,6242,8199294,32400,67453
68,20416,352074,6453,8050831,37314,67824
69,20503,347909,8063,7341989,32531,62842
70,20935,1425920,6601,7155807,33308,64689
71,20353,352878,6421,8129095,33044,65359
72,20228,346598,7005,7242917,31679,59874
73,20154,1443100,6113,7187864,32824,67212
74,20263,342347,6746,8006651,32113,66996
75,20386,349033,7266,8517297,32806,64455
76,20447,343866,6373,7170409,32251,65031
77,20121,346948,5937,8010038,32735,65393
78,20757,351645,6952,8322222,32949,67213
79,20823,367711,5932,7251140,32134,61993
80,20443,345407,6223,7970965,32371,64141
81,20651,352139,6180,8507434,32126,66931
82,20435,348277,6122,7141702,32529,67561
83,20475,358586,6406,8141938,32992,64802
84,20765,348643,6424,8382861,32897,66565
85,20878,353022,7573,7279437,35123,60090
86,20603,350362,5955,7940709,31849,63940
87,20617,346232,6150,8358915,31625,64163
88,25232,345863,6721,7126083,31158,62825
89,23227,344080,7839,8503630,36306,67873
90,20976,354023,6275,8533493,32742,64164
91,23408,350371,7157,7272063,33360,75594
92,20488,369962,6086,8154725,32597,63555
93,20673,359403,6209,8428997,31658,66572
94,20438,360615,6126,7323542,30841,62520
95,20377,350000,6814,7878792,31959,69268
96,21727,346804,5966,8397584,32371,65511
97,20744,351204,6510,7228475,31343,62512
98,20378,357258,6404,7904402,31797,65389
99,21302,345748,5814,8283274,32006,65500
100,20683,349393,6348,7280505,31645,65190
