i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,7447,64258,2465,434469,36043,57545
2,5600,94399,1758,377100,27909,50664
3,5465,69368,1672,368870,25605,50373
4,6472,72442,1637,1545358,53331,32626
5,5633,73154,1758,372382,25872,48056
6,6373,69773,1732,359720,25165,56428
7,4701,69002,1622,359920,24826,35925
8,4765,69894,1767,350715,23077,32840
9,4530,69567,1539,353082,21340,31153
10,4192,63107,1500,320291,23612,29257
11,4583,63124,2737,378768,26645,33090
12,4693,70099,1697,361844,26315,32337
13,4900,68710,1496,360461,27355,32619
14,7123,69700,1951,359157,35822,32117
15,5571,70128,1590,362447,21321,30000
16,4114,67411,2754,395744,21674,29986
17,4274,65557,3136,420422,22137,30972
18,5029,76524,3323,777792,25565,34507
19,4680,89429,2083,559194,23665,30447
20,4509,65191,2205,391916,25330,29016
21,5671,63821,1807,350506,23499,30580
22,4095,63173,2280,394154,21844,28638
23,4140,64517,2010,374565,21583,29874
24,6397,62285,1863,365916,21999,28963
25,6316,64153,1695,333410,23034,30542
26,4194,63362,2502,372213,21913,31211
27,4087,63388,2926,376048,21063,29788
28,4649,64693,2851,441435,23164,32423
29,4698,71569,3645,443689,22896,32807
30,5331,68821,1744,398160,22693,29665
31,5271,64651,1738,386722,21190,29633
32,4380,63218,1494,373962,22034,29897
33,4531,63476,1443,406433,23739,32485
34,4662,68018,1781,358577,23481,32033
35,5759,76683,2555,461482,27220,38204
36,5615,84486,1890,463787,27271,45736
37,4224,68516,1511,358076,25245,33551
38,5633,69658,1657,2984176,42615,38770
39,5451,73980,1591,344756,25360,28540
40,5054,70263,1970,359090,24347,30019
41,4503,68738,1610,346601,23627,36026
42,4690,67785,1853,354309,22602,42036
43,4565,66908,1544,340233,22576,35865
44,4423,67920,1499,349432,22437,32265
45,4364,68794,1582,343433,22728,30941
46,4526,68962,1488,366393,22173,31978
47,4431,68389,1629,348557,22552,32014
48,4829,68337,1390,367793,23133,32772
49,4547,72726,1466,346614,23073,31502
50,4488,76856,1532,348345,23327,32198
51,4520,69339,1473,350451,25653,32335
52,5634,100109,1834,438449,27220,39563
53,4571,87790,1480,459586,22521,32355
54,4524,69110,2865,391079,25039,33315
55,4998,76697,2941,376601,24302,32073
56,4662,70306,1573,372669,23444,42637
57,4579,69899,1477,353849,26503,31957
58,4443,68285,1430,365587,22765,32515
59,4291,69318,1563,350634,23168,32311
60,4364,68926,1381,362281,22955,33573
61,3959,63911,1445,316255,20245,30204
62,4067,65222,1291,329669,22979,28897
63,6113,64156,1530,318342,22963,29543
64,6562,65050,1745,348077,23105,31714
65,4342,70828,1416,350106,25494,31919
66,5497,70042,1745,379414,21553,29024
67,4052,64810,1626,319224,21075,29716
68,3853,63073,1561,335221,21622,28100
69,4131,63474,2139,321042,24509,29499
70,3895,61805,1418,348682,20918,29052
71,3892,63568,1653,342850,20647,28722
72,4008,63503,2649,348836,20832,29635
73,5404,63573,1598,1633264,31510,29501
74,5232,60938,1397,317158,21959,30756
75,4499,60832,1668,320059,22024,34638
76,4260,61357,1557,301384,20800,28329
77,4413,62251,1398,316445,21008,25264
78,4201,62351,1441,302827,19695,25232
79,4132,61248,1366,308833,19965,24908
80,4058,62613,1691,325195,20676,30151
81,4111,64292,1631,327939,20717,29927
82,4170,64424,1879,322014,21139,30347
83,4116,65634,1942,324794,21429,28867
84,4075,62445,1746,320025,21072,29656
85,4109,63511,1740,326807,20901,30482
86,4208,63132,1910,327527,21292,29348
87,4173,62672,2627,469745,21440,29133
88,4144,64456,1485,380823,21421,30777
89,4552,65093,1964,358956,20761,29508
90,4346,63298,1651,334841,21428,30652
91,4534,63942,1678,353181,21996,30358
92,4153,63780,1384,327266,20896,31113
93,4279,64039,1485,333889,20650,29189
94,3944,64056,1474,320096,21022,29730
95,3972,63244,1366,333914,21247,29252
96,4394,64574,1505,316875,20149,30363
97,4038,63280,1370,328708,20122,28678
98,4640,64799,1624,318316,19916,30695
99,4130,64868,1473,326768,20733,29061
100,4187,63498,1373,314432,20701,28880
