i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,127358,239201,4596,5694209,25110,70197
2,63861,275770,5355,4009567,23388,72489
3,14266,238989,4144,3903853,20182,50865
4,14507,231706,8491,4053464,19937,54870
5,16008,1970042,5027,4042609,21934,62673
6,15977,240831,4792,4099553,22623,56508
7,14637,258934,7886,4315572,19906,51730
8,14341,229905,4513,6466181,22041,57481
9,14290,236716,4457,3950598,21239,55067
10,14139,228948,4146,4016671,23795,50630
11,15697,233192,4459,5667616,21499,59243
12,14379,246835,5633,3907917,19644,53020
13,14058,219975,8097,3997635,19031,51687
14,14443,236066,4252,6555951,20571,52672
15,14335,242969,4120,3878094,19594,60447
16,14078,225260,4322,3926384,19243,53754
17,28899,229397,4240,7254630,30003,58366
