i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1598407,135204385,47958,70232225,3007527120,133325110
2,2418825,134071447,42504,158027317,2904346816,88661756
3,384200,135441907,41897,164238347,2985376368,129974987
4,370115,133221545,40321,152869055,3068978876,120323938
5,408640,135332198,41857,143060892,3005271885,129956317
6,380887,133307732,40602,136955511,3013206299,29232020
7,408284,135337433,40169,167667843,3038532020,59023379
8,377052,133587710,39948,161087528,2938314180,119165293
9,421798,135081510,42960,162565511,2847678166,130006078
10,375673,133121660,42322,151777904,2878267727,123658224
11,426212,134798206,42548,166082344,3089780961,29558963
12,371181,133386679,39305,162120205,2933034232,115430088
13,428100,134438964,40787,171642425,2815874058,133935010
14,372884,135645970,41078,162890736,2965744578,118930433
15,321635,134497305,43198,161762153,2832121153,130388581
16,378382,135232862,43455,150967233,3232952705,50924321
17,347906,132316227,42566,168367124,2840383498,130014166
18,408643,135710144,42337,146263369,3291367920,58048962
19,379010,133575066,39472,161545321,2871859270,108709919
20,412730,135797761,42717,163880278,3105255341,134084239
21,375512,133715294,41889,157680349,2822886807,141764003
22,418290,133701990,43164,167047357,2823865741,133314634
23,746522,133405078,40531,113481361,2975765527,117787823
24,416089,134991286,41791,164037966,2830538507,132137782
25,365455,133392774,46182,146446806,2900078518,110837240
