i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1378270,139438171,53007,66019848,661531376,130199045
2,2138506,138739347,47194,158669973,716418079,29012606
3,490726,139358370,48318,171334905,645543350,3561857
4,467168,140206555,47955,176060098,647361527,131022871
5,432235,138946495,48839,152581706,649749480,24370090
6,492430,139339501,48685,169974705,673251126,25791708
7,446012,140411037,48115,169263473,659022901,24079731
8,380180,139013267,47585,170841008,653645478,3793510
9,463493,139419757,50002,172760035,638650768,24509235
10,451540,138946970,49249,172010882,671985474,25138073
11,354944,139275742,48871,159670867,668732256,13062965
12,477360,139746254,49716,171852078,639331794,130095242
13,433604,138561808,47235,135300402,793748840,25522935
14,493624,139224943,50372,163576395,626091689,135945536
15,460341,139805996,49028,153559976,652142470,22715696
16,417898,138812415,47928,160731517,651564870,45433853
17,506200,139336093,49682,164913554,683112930,53810278
18,444412,138922590,47537,159783458,769876515,5689372
