i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,590940,130382134,38819,56234654,743683125,67208173
2,1156328,131446950,34108,149579566,786038042,93760105
3,305396,130915581,35608,153504572,615973429,31489600
4,303879,130119164,33161,150311198,603160461,77610405
5,626163,129800866,34703,91586805,679414415,76841490
6,353927,129766172,34432,140482689,658425565,89504608
7,663435,131443321,36877,90446265,870298781,96036260
8,283744,131458151,35576,154578751,623433630,86006093
9,311923,130213326,39181,141179871,611716157,61372746
10,338731,130033829,33431,143981709,635584718,32078527
11,345633,130295753,34214,138102132,601498276,69902134
12,377286,131872579,34223,130729962,707274663,85070880
13,277973,131200204,35212,156750738,579623687,60571539
14,311540,130503755,35566,135326639,628363125,93058021
15,324110,130124693,34133,118625313,626873242,62952189
16,339395,129860900,33485,142694457,648328930,69876414
17,375957,131517072,34661,146694346,722013706,94371705
18,198148,131405972,33868,144686081,873440983,87307052
19,315903,130986115,33787,140538746,612490255,71515867
20,318813,130197398,35181,146415992,617566756,69810964
21,341602,129991801,34434,140179606,618889224,70806959
22,378562,131603270,32364,141837010,691814479,85811788
23,194592,131572907,35399,150485022,802907157,82954957
24,321715,130770417,35670,147615009,615307436,93471894
25,580869,129867431,33386,76436607,676389174,91868524
26,341236,129831716,33965,136988006,640634290,81432327
27,380700,130097287,34151,153250206,712498312,70158749
28,195154,131783536,34317,98948830,761064682,83975866
29,301705,131041293,35883,151915895,589047747,89935518
30,303308,129932248,34467,138443478,630629153,33523206
31,333780,130341053,34167,145561831,623112684,65608698
32,363371,129888811,39819,127483958,665194098,66001902
33,368338,131683543,35016,150272463,763574984,85359362
34,288788,131079998,35037,149196393,589410793,91288605
35,299564,129975365,34411,129848181,688711776,73951775
36,351647,129739001,33827,135468226,590721440,76930153
37,356621,130109667,34829,142427302,639835182,63535275
38,365190,131662667,34784,148953086,730715416,93745383
39,283338,131331788,35300,152938186,597734620,81604402
40,304890,130271227,38906,147412545,602069397,68016757
41,349458,130303657,33867,140589180,629625847,62245271
42,351472,129776010,33964,142432229,632835701,77542197
43,385610,131798635,34407,131205148,718251175,93758417
44,268974,130906527,35145,149910423,595625035,87452207
45,314320,130530195,34883,148410924,687028730,33862458
46,332480,130082364,33684,147069627,679296249,32984901
47,337087,129904484,36326,148381778,618827050,64098225
48,375283,131518988,34599,149034673,682333491,95932108
49,397772,131685786,33965,80915404,751595371,88079235
50,305562,130832850,25178,137828076,637789272,93922374
51,312095,129809595,33149,136685730,637565586,69387218
