i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,114857,5795076,18166,43065754,32453538,534892
2,144826,4673721,16272,14760573,30676627,507511
3,164466,5568856,15728,14580040,30906505,532510
4,139808,4743055,14132,15590654,30693228,515136
5,161853,5606371,16504,14779228,30901893,536563
6,145292,4681411,14680,14553948,30515307,497412
7,162711,5603157,16356,14600315,30823283,526536
8,145663,4727053,14464,15119761,30724818,502544
9,162114,5583300,17412,14333372,30690979,539665
10,145905,4697216,13891,14962632,30622750,505639
11,165363,5596861,14965,14405284,30465337,531342
12,145174,4691120,14212,14731940,30582949,502599
13,163194,5577809,17278,14420347,30454829,535168
14,147055,4681009,15104,14956084,30463285,500025
15,160713,5607034,15875,14690899,30542717,541613
16,147788,4707440,14117,14719251,30540034,500769
17,159486,5558847,17445,14349181,30543318,540037
18,148184,4695584,14787,14889334,30385283,500204
19,161965,5550287,16204,14169754,30355240,529413
20,150633,4729540,14506,15142078,30351440,505079
21,159437,5523909,16436,14273626,30406682,524779
22,149841,4711314,14778,14641993,30311888,511882
23,159829,5486345,16012,14764403,30264746,522545
24,154554,4762007,13551,14825503,30149149,516755
25,159129,5475754,16347,14669475,30228006,532248
26,152200,5041500,16165,14951528,32777651,549524
27,179422,5540392,15163,15143549,30439541,527549
28,161561,4749300,14527,15030414,30197013,512732
29,166146,5434412,16665,14372720,30157405,529462
30,156368,4740569,15550,14909686,30350923,517264
31,161726,5409312,15434,14632253,30202224,525541
32,157619,4906621,14381,14630717,29949281,512112
33,162154,5378738,16003,14621146,30138069,530877
34,155422,4750852,15408,14954902,30073189,501630
35,156922,5306539,15770,14599673,30699899,516381
36,156243,4746493,15570,14855790,30062609,501089
37,160548,5291809,15666,14452134,30091322,523892
38,154791,4776221,15676,15110028,29991279,497652
39,158963,5256467,14593,14617731,30762811,508502
40,162565,4789847,15008,14689125,29902817,498294
41,159661,5224013,15474,14610887,30170422,515629
42,154423,4810630,15607,14944648,29968146,507615
43,156925,5240365,15283,14771090,31044624,501729
44,162146,4837991,14335,14807788,29862401,503695
45,171631,5183183,15264,14904789,30422477,506571
46,168609,4834283,16457,14681684,29841483,1244925
47,110775,4877750,14443,14413947,31350642,501644
48,174636,5612520,15986,15055963,30566931,504207
