i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,198746,8363951,18828,41034944,39063442,624273
2,330980,6498727,28690,20296030,46634953,602965
3,283292,8756504,18113,19428805,47702165,615350
4,208339,6524889,16975,20376255,46310063,602486
5,257022,8384082,19421,20248801,47509715,621742
6,217408,6525564,28217,20098181,46795827,603454
7,261298,7933091,17602,23626945,45359737,611123
8,270290,8779654,18125,19418669,47477505,610764
9,203193,6564889,32391,19573331,46061044,594931
10,271322,8480413,17325,21909078,47656606,610238
11,214127,6509613,17215,20940747,46538844,617491
12,243389,7976520,18004,20380668,46451198,612103
13,259547,8839623,17947,19844894,47289489,621479
14,202864,6559725,27794,20387598,46126211,611081
15,277625,8503094,20299,20447307,47278371,606794
16,218124,6587521,28420,18661304,46491457,612396
17,241939,7983648,18454,19646993,47082945,596455
18,248029,8790155,28940,19492669,47294191,606018
19,195729,6588046,29538,19669424,46023902,606416
20,277852,8514548,17960,19875331,47729191,601207
21,216533,6579983,16854,19871362,46536304,604255
22,247862,8052457,28373,20404078,46601886,591210
23,236578,8771335,16725,19710857,47378008,600150
24,195421,6638767,17350,20574760,46018130,603954
25,281771,8592308,17802,20890593,47238340,606009
26,216284,6503583,27720,20692003,46360537,617683
