i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,741908,129084907,35844,35911806,624364445,71058626
2,641021,129990728,33426,142468965,599197184,62040945
3,249643,129731362,33118,125441078,627429214,75797013
4,237247,130169301,32541,131895431,671845335,15727998
5,236521,130386121,32980,148514866,531322638,60828338
6,234470,130172026,33640,144809056,556083854,31759000
7,235544,131011299,32771,146549044,580282696,60464750
8,225942,129916536,33055,130441080,581056127,79605175
9,241705,130138734,32778,142106216,590110564,80969525
10,233259,130083914,32017,137961853,598406882,81017937
11,241875,130448879,32113,128685086,592217409,77531012
12,474479,130295025,32568,91385946,600588024,78850694
13,233030,130414532,33049,140432672,828152810,72964122
14,234860,89588003,41576,140082221,569643620,124474091
15,460365,130458294,32489,50096345,602755313,93682832
16,226011,130457044,31758,140298478,627449212,76026179
17,220365,130739098,31306,128263435,567690348,97226303
18,408493,129389765,32980,74156421,600171826,82528114
19,391317,130490645,33554,94583091,1007598490,49946200
20,309335,129764750,33618,142072548,588255057,58293966
21,256020,129630460,34811,146377688,553673657,65860337
22,239314,130196453,32928,141178155,582771879,64144171
23,238426,129681079,33227,137508524,595789105,64933905
24,232600,130235426,33951,140803059,582922528,68054510
25,224801,130114263,35039,137265791,586730844,69787331
26,237084,130129094,33985,141162174,602456970,73057020
27,233916,130031644,33289,135568869,584575494,76209908
28,234623,130330482,34062,138534780,577166653,73239622
29,233496,130261400,32255,128383173,604459179,95705406
30,240692,130250350,23457,141562309,650899238,69478770
31,230228,130207623,32931,140637888,583292314,77967123
32,230913,130444852,31505,139981370,632506008,84834443
33,234905,131470404,33132,140463631,635726614,86534928
34,232335,130312906,34187,140694387,663968788,72992907
35,221658,130702145,32248,141208078,612905277,98608892
36,201910,129140197,32358,136391266,673360906,28462560
37,185691,129227779,21074,145358271,590767008,54610635
38,266559,129796797,32625,142411395,620472839,65186439
39,262587,129804672,33797,142741269,589931367,69869427
40,240954,129870532,33287,141973482,604941663,60715800
41,236602,129943701,32447,140353423,613612856,68342750
42,238213,130359106,34155,142933490,601872193,68972776
43,234203,130432681,32696,147674579,601336896,68818626
44,237870,130201685,32870,141947348,600169599,71998326
45,235101,130028136,32598,142494767,592482175,67766753
46,235104,130338482,33114,142710380,595504395,72460731
47,231826,130646866,32938,142210605,609993237,73841242
48,471108,130280566,32950,94303816,601735283,33858076
49,239244,130442307,32051,136882622,609700160,32968438
