i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1157106,131576310,42596,49414432,2854112842,128285360
2,4518275,132538955,38437,62504162,2620682799,56339233
3,279355,130091335,38047,156324401,2817899646,62361619
4,288483,131932802,36647,148754490,2870031686,130039879
5,549875,132312580,37025,96334708,3063547752,116739595
6,284083,131118958,39536,146223032,2777359875,126208177
7,604912,133409350,38424,63535783,3049198488,122482032
8,297913,131989358,36027,137292898,2823826780,110261345
9,229146,132587150,37191,148643282,2946830602,122003742
10,302039,133109889,27811,135641949,2857266152,77746093
11,287801,133892703,37570,149466941,2768990766,121125922
12,231347,132528330,37827,136544161,2837295626,107974674
13,291193,133081261,35951,149303251,3005945069,129237864
14,297210,131704604,36737,131837343,2824766039,130002413
15,529946,128649697,40869,111124498,3145744943,138796980
16,295518,132876068,36444,144326564,2855938377,117071132
17,286486,133057915,37696,139042141,3082463615,29513080
18,263086,132571099,39322,155210380,2857286493,109143821
19,288112,132806311,36370,143167185,2989063921,129274330
20,299865,133486769,41275,141641222,3185770979,31809062
