i,sstep,lambdastep,gammastep,wstep,loss
1,1216718663,217207630,11212357630,13304408917,71805867
2,6695335057,7637841839,12613255046,13822157588,88784619
3,6494164920,1590470783,11873314057,80742889292,87391085
4,7831382594,2661038447,11842312566,80477234828,88505053
