i,sstep,lambdastep,gammastep,wstep,loss
1,4917888,44827247,2979925318,866446613,389599
2,5553628,313751577,3051936152,869432073,386742
3,6252087,271613218,3332096579,851645135,426397
4,5590312,244230273,3078653801,855117266,409013
