i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,777782,134821814,47635,80522344,2871391333,131951445
2,2071303,132920727,40337,142725484,2898611702,17556192
3,444288,132355021,42790,173999818,2814419155,130041972
4,745701,134723096,42465,103047099,3166574021,66895398
5,352380,132344524,40862,151011385,2943494646,110745587
6,447015,136555242,49551,149907407,2884500856,138614062
7,391113,135004173,40771,156653499,2847283107,129945029
8,352860,133034523,41480,136499458,2882411363,108143322
9,434409,133817500,40758,152626225,2858239306,127039197
10,394036,134694623,41045,147656837,2832023303,130075612
11,355007,132637988,41276,129164846,3149474882,122008765
12,431313,133913539,43536,150407231,2885326777,130433846
13,380881,134838452,41031,152617181,3096784290,37829177
14,357187,132645128,49005,152737610,3168766568,29864864
15,435871,134278741,42719,166994229,2842338125,120287928
16,386153,132981931,43206,153270635,2885396489,130078402
17,357590,132846011,41223,133507867,3101869870,130765289
18,431112,134175213,42354,148317845,2884401899,130386899
19,385765,135110156,47542,145737261,2848527219,129978735
20,354211,132414254,42245,141931909,2891576212,104195954
21,428999,132410243,41936,152651807,2862879764,133479409
22,382200,134805531,41030,150150151,3073326031,51737971
23,364232,130619512,41420,152546706,2897708600,62473843
24,426948,133930186,43678,164915723,2840831738,130162925
25,388608,132599021,41495,151144039,2832818026,129992377
26,693496,131257870,41685,68095222,2901261533,122552527
27,424887,132085116,44051,128570588,2863612335,130135967
28,380524,134669619,40508,146225941,2872990817,131938125
29,364369,131197058,40583,145594748,2991566902,123301789
30,801773,133802214,41279,124383947,2879603161,120554872
31,386697,132902840,40708,151462023,2825896548,104340410
32,360789,130690993,41875,133738744,2895638755,127707461
