i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,261320,2359985,13222,18805630,32009064,476687
2,180780,2231979,10405,6796569,29730256,399787
3,115906,2210813,9426,6312099,28965686,395864
4,114939,2236560,9204,6071990,28642604,387754
5,115739,2234236,9165,6241060,28251938,400338
6,116765,2228061,9083,6268808,27972091,396350
7,118076,2247152,9134,6285509,27572884,388139
8,120729,2263047,9435,6385210,27439339,390430
9,120154,2253264,10148,6438116,27145440,875113
10,61969,2840276,9811,6047974,27039459,397641
11,62562,2870722,10443,6021871,26789077,394065
12,62887,2856494,9903,5993354,26650521,397744
13,63782,2791820,10381,6157822,26611458,392711
14,63141,2729333,10096,6106601,26581649,391555
15,63985,2708469,10420,5971324,26571235,401952
16,62805,2725194,9718,6045953,26281702,391012
17,63513,2718577,9971,6179657,26017860,390986
18,63057,2367479,9778,6019260,26195654,390392
19,63384,2315056,8936,5999319,25934074,393748
20,62715,2322607,9753,6003202,25811162,394242
21,62142,2319033,9326,5963817,25727826,378865
22,63140,2318220,9575,5957951,25825511,391081
23,61592,2322805,9866,5979452,25866098,386513
24,61125,2319891,9823,5981545,25802478,379469
25,61051,2309008,10308,5953506,25819428,392281
26,62020,2301478,9745,6073027,25906345,389878
27,61400,2298596,9502,5948775,25945205,378502
28,61515,2306077,9734,5950742,25991821,379717
29,61684,2286535,9454,6173064,26092362,380928
30,60353,2275008,9289,6066649,26084498,377486
31,61786,2299632,10046,6034965,26026360,378724
32,61744,2273086,9353,5960770,26159086,391331
33,121493,2292628,10238,6807775,25578225,394884
34,130334,2295353,9799,6950145,25473464,404471
35,124207,2296421,9925,6808418,25691779,389826
36,126189,2292861,9484,6752014,25908961,402727
37,127963,2285134,9155,6747989,26121486,398432
38,129103,2286983,9361,6628127,26528869,411419
39,139881,2282433,9150,6681325,26593426,400444
40,136091,2296034,9100,6528667,26992210,391148
