i,sstep,lambdastep,gammastep,wstep,loss
1,1879283092,222553538,17073903854,14606280556,92714300
2,11871979124,24382789047,18202174011,14626231856,83143964
3,12041866402,3035019201,17070340760,14524314466,84924697
