i,sstep,lambdastep,gammastep,wstep,loss
1,1328892365,208794752,9058817703,79817750709,93060205
2,5303011743,3327427015,10075447582,79686233574,105187394
3,5683033310,3727607400,10047303910,79696269610,105861381
4,5368851075,4588012600,10153639451,80290278339,100360430
5,5354174136,2616730907,9878338465,79619411386,95925652
6,5411575171,3301383326,10112799955,79779440449,106300979
7,5818861129,2439495013,9920627660,80217239225,99584704
