i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,841019,133503669,39856,95123564,2923131828,60551534
2,1049151,132324669,37752,149442414,3117495899,33479293
3,229756,133223622,38989,150367259,2816268864,112524325
4,387031,133249508,37169,146959430,2923468721,125516061
5,318560,132641933,36808,138586699,3056194680,29836760
6,380636,133763037,38475,154760227,2930814186,123431669
7,356833,132646358,37712,131258141,2917008619,111280597
8,361276,133278895,39999,138434423,2976868571,89879387
9,378999,133511689,37788,130703081,2830399789,126801211
10,246954,133150625,37977,139705403,2864709575,121272728
11,391437,133807294,35542,138289741,2846780517,119131045
12,342768,133218311,39239,143409645,2827693840,112848596
13,369197,133741184,38339,138338944,2854912470,88618164
14,372899,132645604,38237,146434761,2901664187,100879936
15,224996,133568607,37507,143612447,2829310834,121587615
16,379605,134128470,37917,143093612,2842927572,117211318
