i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1064248,132001845,38073,49278083,2777453944,108773880
2,688563,132761319,37128,113827026,2869085076,113147796
3,339407,133263368,36203,139267257,2839306502,119568588
4,341895,133337844,36159,141305846,2841006443,125873643
5,328078,133247651,36156,140202987,2850450243,111053050
6,244951,130581912,36398,123953048,2859945951,32885354
7,330555,131001602,37024,153286918,2843533506,123339061
8,344331,133340050,38601,143765101,2850384055,117727477
9,336536,133528423,35840,139873114,2822926499,91633628
10,283583,132172091,36114,141966474,2856268409,108706192
11,327589,132901132,36727,144110422,2843527332,119503600
12,346597,133709317,35386,142685755,2857928986,121536111
13,330579,133209159,36147,142381574,2836100097,125624375
14,307485,132184575,36437,143909730,2811021451,107715754
15,339243,132729262,37093,133140667,2849570227,116373008
16,353759,133484710,36497,136078362,3075411723,125799710
17,663973,133274669,37418,75212456,2854273353,59860286
