i,sstep,lambdastep,gammastep,wstep,loss
1,1304308364,209826356,8606346941,79247285080,105270893
2,5250405997,4918046028,10139765230,12766273036,106076368
3,5293859523,1169511053,10097247279,13572816140,101875987
4,5854790082,1298941456,10083367493,12532242303,98199218
5,5113000862,1291793453,10030272105,13433845400,107724861
6,5222549544,1394438437,10014596037,12768415194,96520880
