i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,51627,215821,9612,2527938,9184183,301556
2,46656,219276,5077,2533143,4087361,267565
3,48387,213378,4536,2582847,6029989,270735
4,45099,205907,4679,2438108,3717474,239442
5,43826,194614,4344,2466092,5290111,242262
6,44456,194172,4152,2326166,4741425,233844
7,43955,199089,3694,2296532,3585872,238499
8,46156,179382,4362,2347526,5114074,233023
9,46467,212401,4511,2340323,4179864,264477
10,68530,177860,3901,3630798,3752974,235795
11,43787,176620,4618,2411824,4668817,232740
12,43094,195321,4083,2394116,3656840,250292
13,42261,173261,3989,2322079,4648731,230220
14,43876,204949,3754,2263621,3516977,235380
15,65124,175115,4486,3133873,3559068,240107
16,42824,176686,3876,2311516,4551267,231064
17,43567,201853,3826,2271432,3531484,236311
18,45064,179311,4129,2373948,4633636,231142
19,43093,1077196,6947,2272523,3815376,235198
20,42646,184637,4677,2261915,3567910,248212
21,43710,176297,4603,2312247,4572377,233271
22,43063,197971,3693,2269195,3493845,240421
23,43015,176780,3879,2317209,4624595,232678
24,44285,176289,3866,2272416,4410889,231660
25,43782,202022,3820,2262176,3517416,238043
26,44141,181657,4028,2320755,4571136,233551
27,42395,200929,3623,2267411,3460933,238105
28,65617,176003,3865,3262529,3541863,229787
29,42936,175551,3787,2278194,4455708,238733
30,43026,207053,3667,2253511,3512741,240640
31,43112,173243,3998,2325446,4558796,230402
32,44014,204032,3789,2273296,3486808,250307
