i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,229088,475659,10803,37743675,5515053,333580
2,245268,469126,7497,5468957,8311897,329362
3,80029,459066,6809,5336050,5295750,337255
4,79533,457930,7494,5399235,7342631,320311
5,78930,1947070,7755,5253219,5249720,344223
6,79149,444862,6273,5193483,5271749,331401
7,78421,446575,6318,5297256,6979348,316110
8,79401,1778362,7788,5178256,5236027,352425
9,79945,447117,6289,5171399,5239826,316461
10,78017,447028,6597,5285762,6874175,319301
11,80816,1741182,7816,5214051,5242971,353216
12,79966,450132,6333,5146425,5242114,324566
13,79558,437167,6375,5300855,6826502,318883
14,80835,1720193,8074,5253693,5223795,354338
15,80232,444539,6400,5167167,5252260,326218
16,83591,447375,7196,5305571,6752757,318721
17,80885,447190,6166,5217756,5243094,1545280
18,78731,442375,6205,5206351,5838189,328775
19,80152,439028,6469,5350297,6828112,324635
20,79455,456658,6448,5234826,5231333,1533910
21,78758,443134,6078,5192212,5232696,331459
22,79840,438180,6435,5308606,6789671,326793
23,80398,457107,6673,5213604,5219248,1532530
24,83334,438245,6464,5189024,5229491,328042
25,80067,438475,6425,5310625,6791940,323024
26,79757,459491,6867,5195652,5192515,1521311
27,78829,437599,6583,5178431,5256455,317100
28,78843,435596,6304,5309399,6784983,312157
29,80345,450420,6935,5230938,5208064,1511583
30,78484,440346,6176,5199436,5230142,314342
31,79574,449574,6334,5363432,6768349,312281
32,80009,461793,6459,5419822,5201030,1529018
33,80201,441080,6142,5180987,5254257,315760
34,79231,439645,6189,5386280,6807516,320285
35,80796,456835,6144,5248938,5148524,321091
36,114881,443693,6102,6354310,5230599,314265
37,80641,439049,6567,5347343,6797699,309944
38,79640,449046,6174,5242869,5221090,326094
39,114330,434702,5995,6425401,5194642,315982
40,80455,441269,6555,5325008,6791010,314087
41,79934,454957,6490,5241011,5187516,330802
42,114191,442664,6771,6434748,5246242,316019
43,79772,440883,6405,5343633,6759532,310592
44,82253,462870,6080,5260512,5180087,328410
45,114178,440161,6609,6443710,5256025,317498
46,80673,441910,6333,5351567,6774115,311556
47,80107,462616,5986,5257149,5195763,326170
48,114585,433037,6757,6440164,5255768,315863
