i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,629991,1457405,33682,17267994,10722608,678116
2,1496144,1430603,32701,18831490,6972004,662144
3,256649,1420454,31734,17731557,9322256,793863
4,249555,1421338,31548,18510403,6927708,662531
5,464061,1413074,33287,18047202,6954658,2084609
6,210518,1425909,30717,16341898,9397106,692512
7,256572,1432608,32594,18210433,6945519,805684
8,258906,1421726,31286,18319711,9099395,707542
9,206266,1418635,31335,16181813,9519860,715439
10,256214,1415856,33983,17270055,6961384,664011
11,250490,1418535,31436,18246143,9347444,652933
12,250055,1417751,32658,18428281,6921558,669190
13,256814,3577871,32465,17773674,6954624,656560
14,204623,1422298,30932,16570935,9438271,642598
15,247990,1425476,33682,18212538,6956124,783820
16,250573,1429380,31484,17493231,9232541,740783
17,246284,1418084,32814,18543472,7075216,646958
18,253507,1420379,33623,17997129,6956711,2024381
19,204510,1412728,31433,16317670,9412265,745879
