i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,474161,1172235,32013,12891667,13273155,705975
2,219217,1081389,15526,13421742,7155569,533252
3,213209,1093568,27940,13157579,7070546,533441
4,214762,3280365,28120,13074963,7095722,520257
5,156185,1086375,16904,11415704,8872167,548894
6,159760,1084053,27488,11740137,9538297,532309
7,208187,1232469,29481,12616662,7700115,648906
8,210396,1084172,27661,13399734,7326894,544584
9,208865,1090582,27182,13166712,9440692,519438
10,155060,1085251,26958,11380595,8875756,532773
11,209506,1080927,17626,14234819,7131256,549140
12,210528,1078923,28254,12640852,7148303,522974
13,211607,2611516,29072,12873550,8662812,564790
14,156179,1087482,27505,11799617,10113720,525934
15,156654,1086393,26862,11378262,8912559,532376
16,209968,1087711,27660,13953844,7124092,540301
17,212527,1085308,27876,12655781,7538123,525217
18,212785,2527359,28260,13117471,7165737,520797
19,159695,1074666,16996,11700258,9460975,532681
20,156279,1061705,27499,11513153,8962225,546909
21,210518,1083586,28635,13788571,7146729,530373
22,213350,1076284,27411,12681777,7161951,550730
23,211199,1081531,28080,12862260,8726263,509610
