i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,81412,456109,13029,6149635,5225325,369716
2,143474,433471,8279,17995556,5077648,318403
3,77093,2237004,10346,5245887,5023172,333161
4,77047,428399,6452,5085370,5021499,319146
5,81704,403323,8215,5391942,7396230,321774
6,77377,433405,6678,4976333,4979786,324303
7,127272,401955,6407,6518051,4987697,304777
8,76946,395563,7992,5312214,6918589,303008
9,77027,439998,6124,4972919,4965356,314323
10,76243,394152,7159,5064653,6750076,309862
11,78120,1649081,8908,4976854,4971873,337850
12,78059,416831,6053,4969452,4970518,311598
13,76227,396826,7377,5060733,6550015,302396
14,77228,425363,6527,5001283,4953368,324504
15,126659,402359,6634,6298337,4965742,306158
16,76394,404755,7898,5067394,6364486,298747
17,76561,439416,6066,4973015,4953069,308243
18,132059,408298,6922,7464021,5014004,306882
19,76595,409709,6976,4976634,6228095,304232
20,81823,440622,6226,4965731,4950437,312852
21,76255,406695,11111,5382895,7336550,308902
22,78167,435901,5807,4973649,4970070,318943
23,127610,404922,6645,6166706,4977801,322016
24,77248,405980,6918,5314546,6902783,311612
25,77906,436927,6625,4946113,4955578,321833
26,125991,409174,6233,6463420,4965457,305324
27,77381,414368,7475,4988103,6380691,303604
28,77869,433025,6084,4939276,4956698,308957
29,76216,407381,7306,5086401,6535067,303038
30,82072,441665,6778,4976936,4937375,315143
31,134659,409704,6296,6121963,4993692,313333
32,77051,408922,7429,5243703,6438049,304351
33,77580,439244,6281,4991180,4889115,329092
34,128242,408882,6451,7224632,4959571,315147
35,77590,425206,7925,5005266,6247216,302153
36,82715,437371,6672,5052734,5180316,312151
37,79872,410857,6669,5428845,7049180,307192
38,78050,442609,6266,4993137,4876592,310816
39,128540,409760,6176,6106401,4982036,307029
40,77694,413390,6799,5370901,7001951,304210
41,77400,439634,5981,5010183,5092754,308848
42,127962,415228,6662,6400111,4898715,311018
43,77069,409818,6799,5036288,6280753,311623
44,78033,436531,6221,4976844,4966382,320478
45,76715,416012,6734,5102531,6526529,306703
46,76732,444329,6909,5013957,4949780,1437108
47,76887,413390,6205,4984465,4993906,308881
