i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,135123,793044,18693,11486328,6454259,27184047
2,127609,820125,14433,9792027,6238790,479787
3,168150,790020,12800,12748384,6172474,485240
4,125688,804091,13034,9045427,8034657,502033
5,125660,836492,11952,9415025,6129200,484366
6,178213,788358,11834,11657916,6082903,480197
7,125550,799718,12394,9391222,8850313,481235
8,125499,3144685,12389,9258058,6127949,488328
9,125723,810262,11854,8989775,6154310,474469
10,166784,817096,12919,12074258,6179213,477183
11,125095,802059,11472,9248861,8543140,476895
12,126627,830110,12151,8966498,6111768,470389
13,173787,813768,16701,10937400,6173334,476588
14,158241,810023,12109,11686512,6143648,477986
15,129457,804435,12029,9161638,7705868,475992
16,125786,822063,11965,9264526,6117983,460102
17,172399,812087,12351,11457865,6152157,492387
18,125712,807684,12348,9267002,8614519,483306
