i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,104518,383900,11727,6067526,5193481,322364
2,174407,438630,9959,52338326,5069411,326451
3,77346,433910,7933,5052673,4974932,320953
4,78554,419220,7664,5806197,5051333,4413771
5,75528,417048,7481,5067124,5020033,325685
6,76817,430636,6673,5364277,4958104,320840
7,76020,418579,6349,5007877,8153943,312195
8,77324,426362,6455,4942363,4956883,318586
9,75655,418765,6240,4977087,4946333,322563
10,114094,414078,6967,7925707,5012723,303552
11,76153,414755,8081,5137500,4933077,310092
12,80282,420904,6128,4966306,7659596,306693
13,76423,424270,6477,4856261,4960808,316496
14,75994,414804,6004,4909746,4917384,309934
15,112953,420806,6872,7876499,4976606,305593
16,76921,424641,6412,4902567,4936044,318170
17,76456,413869,6925,5172466,7420067,306463
18,76458,424380,7076,4890637,4981467,309949
19,75590,418913,5980,4940890,4944276,319997
20,76383,418390,6166,5164536,7787276,318580
21,75560,427665,6539,4898470,4913696,312321
22,75838,2801769,8397,5568037,4931016,329552
23,75923,427367,6462,4874751,5016907,304391
24,76184,417318,6286,4937480,4927475,321248
25,76041,417788,6470,5138121,7685705,309201
26,76514,422416,6740,4882946,4957939,311567
