i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,536348,1069561,19147,14827855,8810436,641091
2,362767,1146967,28777,55166594,8070843,592615
3,170526,5983892,17733,13315077,7949936,607796
4,168099,1068772,16772,13296157,7953250,604330
5,206966,1098009,16712,16291705,7977619,617710
6,168924,1066442,16770,13216668,7945457,627801
7,211016,1094025,27071,16032070,7999064,588202
8,168005,1069404,16560,12931218,10944488,592252
9,169141,1070278,16413,13097134,7941149,588714
10,208254,1108151,27083,15963718,7994125,585536
11,168590,1084759,16707,12810939,10857210,584825
12,172080,1070402,26373,13047575,7926972,571893
13,204889,1113889,27063,15701050,7979292,581222
14,172804,1097973,30038,13392591,10817468,576987
15,167981,1075435,16670,13034313,7922639,604805
16,209947,1121034,26669,15715122,8115394,581000
17,168380,1077355,16184,13046416,7928577,3249462
18,172325,1111718,26581,13015051,7985990,581359
19,167933,1101703,16919,12889029,10761474,599820
20,168785,1083473,16024,13156863,7942865,593776
21,217057,1132376,17520,15400001,7983231,588484
22,169371,1103980,16579,13228501,10795655,586835
23,172106,1070137,16581,13028742,7928573,585006
24,209895,1127909,28311,15591460,7985975,638261
25,168442,1131614,17388,13044295,10822611,602761
26,169670,1078613,16092,13044611,7917122,608097
27,211904,1130186,16907,15679066,7987226,571657
28,169379,3893121,27057,13084449,7931969,597674
29,167818,1116928,29988,13067296,7903422,602499
30,203995,1129257,17166,15998833,7949254,582632
31,168832,1068487,16912,13077207,7949038,581272
32,218764,1118560,17083,15638953,8135012,607141
33,169015,1116382,17432,12843110,10797814,583585
34,168681,1077865,16093,13016753,7919732,611550
35,209414,1130701,36982,15784765,7975294,580201
36,168583,1161447,26408,12854798,10838530,578907
37,168024,1080690,26566,12974126,7919362,587975
38,212788,1133691,17180,15711001,7977745,594468
39,174887,3898831,27959,13002423,7943827,574418
40,168930,1103572,16681,12982881,7958086,593283
41,204808,1120054,26802,15666148,7955687,578519
42,168433,1067369,26678,13014396,7933156,577244
43,214263,1138624,28258,15580579,7986733,566502
44,169004,1150751,16881,12840093,10824853,592558
45,169373,1070398,16174,13075210,7937076,593943
46,208773,1141823,28018,15486265,7986758,589989
47,176729,1170223,16518,13155816,10878741,581331
48,171961,1067308,15891,13056986,7920063,583661
49,211100,1135824,27483,15701433,7994748,591708
50,169052,1111914,16744,13047001,10780803,592092
