i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,78064,1518050,10058,3292450,105071352,305365
2,76524,1216712,8871,3111431,95362017,285741
3,146143,611469,9496,3156738,96812481,291984
4,72660,608967,7329,4911891,102481306,288900
5,79775,1274313,9502,3187076,95394447,287054
6,77671,1299096,10077,4395876,102662537,300753
7,79777,1300487,9639,3148089,97373481,290532
8,77936,1288819,9553,3132887,101300502,292849
9,78056,1314476,9489,3126630,95060589,287966
10,81792,1320848,9810,3144202,98019419,293028
11,77379,1446970,10733,3141892,101708260,290640
12,84543,1243766,10911,3149852,95813908,298577
13,82066,1315105,9135,4225623,101992141,296416
14,79625,674243,9569,3123506,94820886,331435
15,82004,639149,7435,3114871,101237972,288860
16,72346,615757,7386,3082549,95435101,283355
17,71581,1245811,9876,3134894,98510290,289158
18,77779,1988120,11367,3127107,101339843,289229
19,73655,1309937,9938,3147159,95723368,295892
20,79588,1302636,6982,3909068,98455845,284191
21,77636,1311105,9956,3120315,96340485,290002
22,83331,1402857,9771,3218659,102093184,288023
23,85366,1315913,9891,3166085,95459920,297425
24,71472,1036501,9793,3149046,99329735,298578
25,75738,1294637,9401,3141907,96189941,292141
26,77353,1293724,9647,3141895,96601614,286345
27,85110,1283671,9573,3909953,101287295,279935
28,85594,1305467,9602,3165066,95801772,287361
29,78485,1033597,9737,4453542,100573715,302900
30,76481,629704,7566,3110968,95700615,301250
31,76066,1306044,10257,3163752,103474412,284092
32,82316,1366648,10013,3131927,95173142,288214
