i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,81690,841058,8233,4838174,114755886,316480
2,91910,1466306,10179,5449955,113776207,316266
3,102108,1752660,9256,4298570,109723999,316286
4,96127,1763393,8705,5042340,110859795,326521
5,100696,1771950,9344,4686294,111174775,314412
6,101783,2386059,10262,4690320,112803191,318862
7,105561,1719026,9172,4301424,110039417,317520
8,105834,2370400,11150,4234284,112490599,309026
9,102122,1753930,10147,4641606,112699332,309615
10,103331,1820547,10313,4660706,110653132,322731
11,99121,1721735,11133,4201880,112321979,319586
12,99656,1749659,9629,4208617,112489773,308004
13,101102,1749330,10570,4635675,115143014,324708
14,101467,1764277,9661,4605006,110808882,312130
15,101918,1771833,10061,5784269,113172928,316774
16,104272,1759664,9591,4276235,110496548,326267
